video_id,path,reason
01212,raw/videos/01212.mp4,missing_file
01215,raw/videos/01215.mp4,missing_file
01216,raw/videos/01216.mp4,missing_file
01224,raw/videos/01224.mp4,missing_file
01228,raw/videos/01228.mp4,missing_file
01230,raw/videos/01230.mp4,missing_file
01242,raw/videos/01242.mp4,missing_file
01247,raw/videos/01247.mp4,missing_file
01248,raw/videos/01248.mp4,missing_file
01249,raw/videos/01249.mp4,missing_file
01251,raw/videos/01251.mp4,missing_file
01263,raw/videos/01263.mp4,missing_file
01267,raw/videos/01267.mp4,missing_file
01269,raw/videos/01269.mp4,missing_file
01322,raw/videos/01322.mp4,missing_file
01325,raw/videos/01325.mp4,missing_file
01372,raw/videos/01372.mp4,missing_file
01375,raw/videos/01375.mp4,missing_file
01379,raw/videos/01379.mp4,missing_file
01382,raw/videos/01382.mp4,missing_file
01390,raw/videos/01390.mp4,missing_file
01392,raw/videos/01392.mp4,missing_file
01393,raw/videos/01393.mp4,missing_file
01394,raw/videos/01394.mp4,missing_file
01395,raw/videos/01395.mp4,missing_file
01396,raw/videos/01396.mp4,missing_file
01397,raw/videos/01397.mp4,missing_file
01411,raw/videos/01411.mp4,missing_file
01423,raw/videos/01423.mp4,missing_file
01426,raw/videos/01426.mp4,missing_file
01427,raw/videos/01427.mp4,missing_file
01429,raw/videos/01429.mp4,missing_file
01437,raw/videos/01437.mp4,missing_file
01440,raw/videos/01440.mp4,missing_file
01441,raw/videos/01441.mp4,missing_file
01457,raw/videos/01457.mp4,missing_file
01465,raw/videos/01465.mp4,missing_file
01467,raw/videos/01467.mp4,missing_file
01468,raw/videos/01468.mp4,missing_file
01469,raw/videos/01469.mp4,missing_file
01470,raw/videos/01470.mp4,missing_file
01472,raw/videos/01472.mp4,missing_file
01475,raw/videos/01475.mp4,missing_file
01478,raw/videos/01478.mp4,missing_file
01482,raw/videos/01482.mp4,missing_file
01488,raw/videos/01488.mp4,missing_file
01491,raw/videos/01491.mp4,missing_file
01493,raw/videos/01493.mp4,missing_file
01494,raw/videos/01494.mp4,missing_file
01504,raw/videos/01504.mp4,missing_file
01509,raw/videos/01509.mp4,missing_file
01513,raw/videos/01513.mp4,missing_file
01514,raw/videos/01514.mp4,missing_file
01551,raw/videos/01551.mp4,missing_file
01555,raw/videos/01555.mp4,missing_file
01562,raw/videos/01562.mp4,missing_file
01572,raw/videos/01572.mp4,missing_file
01578,raw/videos/01578.mp4,missing_file
01580,raw/videos/01580.mp4,missing_file
01581,raw/videos/01581.mp4,missing_file
01596,raw/videos/01596.mp4,missing_file
01601,raw/videos/01601.mp4,missing_file
01603,raw/videos/01603.mp4,missing_file
01604,raw/videos/01604.mp4,missing_file
01611,raw/videos/01611.mp4,missing_file
01613,raw/videos/01613.mp4,missing_file
01614,raw/videos/01614.mp4,missing_file
01625,raw/videos/01625.mp4,missing_file
01628,raw/videos/01628.mp4,missing_file
01644,raw/videos/01644.mp4,missing_file
01645,raw/videos/01645.mp4,missing_file
01651,raw/videos/01651.mp4,missing_file
01721,raw/videos/01721.mp4,missing_file
01728,raw/videos/01728.mp4,missing_file
01733,raw/videos/01733.mp4,missing_file
01796,raw/videos/01796.mp4,missing_file
01803,raw/videos/01803.mp4,missing_file
01805,raw/videos/01805.mp4,missing_file
01806,raw/videos/01806.mp4,missing_file
01828,raw/videos/01828.mp4,missing_file
01833,raw/videos/01833.mp4,missing_file
01837,raw/videos/01837.mp4,missing_file
01838,raw/videos/01838.mp4,missing_file
01873,raw/videos/01873.mp4,missing_file
01877,raw/videos/01877.mp4,missing_file
01879,raw/videos/01879.mp4,missing_file
01912,raw/videos/01912.mp4,missing_file
01921,raw/videos/01921.mp4,missing_file
01925,raw/videos/01925.mp4,missing_file
01959,raw/videos/01959.mp4,missing_file
01964,raw/videos/01964.mp4,missing_file
01989,raw/videos/01989.mp4,missing_file
01990,raw/videos/01990.mp4,missing_file
01995,raw/videos/01995.mp4,missing_file
01996,raw/videos/01996.mp4,missing_file
01997,raw/videos/01997.mp4,missing_file
01998,raw/videos/01998.mp4,missing_file
01999,raw/videos/01999.mp4,missing_file
02000,raw/videos/02000.mp4,missing_file
02002,raw/videos/02002.mp4,missing_file
02011,raw/videos/02011.mp4,missing_file
02013,raw/videos/02013.mp4,missing_file
02041,raw/videos/02041.mp4,missing_file
02047,raw/videos/02047.mp4,missing_file
02050,raw/videos/02050.mp4,missing_file
02051,raw/videos/02051.mp4,missing_file
02089,raw/videos/02089.mp4,missing_file
02094,raw/videos/02094.mp4,missing_file
02096,raw/videos/02096.mp4,missing_file
02097,raw/videos/02097.mp4,missing_file
02098,raw/videos/02098.mp4,missing_file
02102,raw/videos/02102.mp4,missing_file
02107,raw/videos/02107.mp4,missing_file
02111,raw/videos/02111.mp4,missing_file
02123,raw/videos/02123.mp4,missing_file
02143,raw/videos/02143.mp4,missing_file
02146,raw/videos/02146.mp4,missing_file
02147,raw/videos/02147.mp4,missing_file
02150,raw/videos/02150.mp4,missing_file
02158,raw/videos/02158.mp4,missing_file
02164,raw/videos/02164.mp4,missing_file
02167,raw/videos/02167.mp4,missing_file
02173,raw/videos/02173.mp4,missing_file
02176,raw/videos/02176.mp4,missing_file
02179,raw/videos/02179.mp4,missing_file
02180,raw/videos/02180.mp4,missing_file
02227,raw/videos/02227.mp4,missing_file
02232,raw/videos/02232.mp4,missing_file
02234,raw/videos/02234.mp4,missing_file
02235,raw/videos/02235.mp4,missing_file
02236,raw/videos/02236.mp4,missing_file
02237,raw/videos/02237.mp4,missing_file
02275,raw/videos/02275.mp4,missing_file
02284,raw/videos/02284.mp4,missing_file
02348,raw/videos/02348.mp4,missing_file
02352,raw/videos/02352.mp4,missing_file
02354,raw/videos/02354.mp4,missing_file
02355,raw/videos/02355.mp4,missing_file
02432,raw/videos/02432.mp4,missing_file
02433,raw/videos/02433.mp4,missing_file
02473,raw/videos/02473.mp4,missing_file
02479,raw/videos/02479.mp4,missing_file
02482,raw/videos/02482.mp4,missing_file
02484,raw/videos/02484.mp4,missing_file
02488,raw/videos/02488.mp4,missing_file
02491,raw/videos/02491.mp4,missing_file
02517,raw/videos/02517.mp4,missing_file
02520,raw/videos/02520.mp4,missing_file
02522,raw/videos/02522.mp4,missing_file
02523,raw/videos/02523.mp4,missing_file
02524,raw/videos/02524.mp4,missing_file
02539,raw/videos/02539.mp4,missing_file
02543,raw/videos/02543.mp4,missing_file
02546,raw/videos/02546.mp4,missing_file
02547,raw/videos/02547.mp4,missing_file
02556,raw/videos/02556.mp4,missing_file
02562,raw/videos/02562.mp4,missing_file
02564,raw/videos/02564.mp4,missing_file
02570,raw/videos/02570.mp4,missing_file
02575,raw/videos/02575.mp4,missing_file
02581,raw/videos/02581.mp4,missing_file
02588,raw/videos/02588.mp4,missing_file
02590,raw/videos/02590.mp4,missing_file
02591,raw/videos/02591.mp4,missing_file
02607,raw/videos/02607.mp4,missing_file
02612,raw/videos/02612.mp4,missing_file
02613,raw/videos/02613.mp4,missing_file
02615,raw/videos/02615.mp4,missing_file
02618,raw/videos/02618.mp4,missing_file
02621,raw/videos/02621.mp4,missing_file
02623,raw/videos/02623.mp4,missing_file
02624,raw/videos/02624.mp4,missing_file
02634,raw/videos/02634.mp4,missing_file
02646,raw/videos/02646.mp4,missing_file
02652,raw/videos/02652.mp4,missing_file
02696,raw/videos/02696.mp4,missing_file
02700,raw/videos/02700.mp4,missing_file
02702,raw/videos/02702.mp4,missing_file
02705,raw/videos/02705.mp4,missing_file
02707,raw/videos/02707.mp4,missing_file
02714,raw/videos/02714.mp4,missing_file
02716,raw/videos/02716.mp4,missing_file
02717,raw/videos/02717.mp4,missing_file
02818,raw/videos/02818.mp4,missing_file
02827,raw/videos/02827.mp4,missing_file
02829,raw/videos/02829.mp4,missing_file
02830,raw/videos/02830.mp4,missing_file
02831,raw/videos/02831.mp4,missing_file
02832,raw/videos/02832.mp4,missing_file
02850,raw/videos/02850.mp4,missing_file
02853,raw/videos/02853.mp4,missing_file
02855,raw/videos/02855.mp4,missing_file
02863,raw/videos/02863.mp4,missing_file
02866,raw/videos/02866.mp4,missing_file
02869,raw/videos/02869.mp4,missing_file
02871,raw/videos/02871.mp4,missing_file
02876,raw/videos/02876.mp4,missing_file
02878,raw/videos/02878.mp4,missing_file
02879,raw/videos/02879.mp4,missing_file
02914,raw/videos/02914.mp4,missing_file
02916,raw/videos/02916.mp4,missing_file
02941,raw/videos/02941.mp4,missing_file
02955,raw/videos/02955.mp4,missing_file
02959,raw/videos/02959.mp4,missing_file
02968,raw/videos/02968.mp4,missing_file
02972,raw/videos/02972.mp4,missing_file
02974,raw/videos/02974.mp4,missing_file
02997,raw/videos/02997.mp4,missing_file
03004,raw/videos/03004.mp4,missing_file
03006,raw/videos/03006.mp4,missing_file
03007,raw/videos/03007.mp4,missing_file
03053,raw/videos/03053.mp4,missing_file
03067,raw/videos/03067.mp4,missing_file
03071,raw/videos/03071.mp4,missing_file
03072,raw/videos/03072.mp4,missing_file
03089,raw/videos/03089.mp4,missing_file
03094,raw/videos/03094.mp4,missing_file
03100,raw/videos/03100.mp4,missing_file
03104,raw/videos/03104.mp4,missing_file
03106,raw/videos/03106.mp4,missing_file
03107,raw/videos/03107.mp4,missing_file
03117,raw/videos/03117.mp4,missing_file
03123,raw/videos/03123.mp4,missing_file
03126,raw/videos/03126.mp4,missing_file
03127,raw/videos/03127.mp4,missing_file
03128,raw/videos/03128.mp4,missing_file
03129,raw/videos/03129.mp4,missing_file
03130,raw/videos/03130.mp4,missing_file
03150,raw/videos/03150.mp4,missing_file
03157,raw/videos/03157.mp4,missing_file
03159,raw/videos/03159.mp4,missing_file
03199,raw/videos/03199.mp4,missing_file
03203,raw/videos/03203.mp4,missing_file
03206,raw/videos/03206.mp4,missing_file
03239,raw/videos/03239.mp4,missing_file
03243,raw/videos/03243.mp4,missing_file
03244,raw/videos/03244.mp4,missing_file
03245,raw/videos/03245.mp4,missing_file
03266,raw/videos/03266.mp4,missing_file
03276,raw/videos/03276.mp4,missing_file
03280,raw/videos/03280.mp4,missing_file
03281,raw/videos/03281.mp4,missing_file
03311,raw/videos/03311.mp4,missing_file
03317,raw/videos/03317.mp4,missing_file
03320,raw/videos/03320.mp4,missing_file
03328,raw/videos/03328.mp4,missing_file
03340,raw/videos/03340.mp4,missing_file
03343,raw/videos/03343.mp4,missing_file
03360,raw/videos/03360.mp4,missing_file
03363,raw/videos/03363.mp4,missing_file
03365,raw/videos/03365.mp4,missing_file
03366,raw/videos/03366.mp4,missing_file
03367,raw/videos/03367.mp4,missing_file
03380,raw/videos/03380.mp4,missing_file
03385,raw/videos/03385.mp4,missing_file
03387,raw/videos/03387.mp4,missing_file
03422,raw/videos/03422.mp4,missing_file
03423,raw/videos/03423.mp4,missing_file
03426,raw/videos/03426.mp4,missing_file
03427,raw/videos/03427.mp4,missing_file
03429,raw/videos/03429.mp4,missing_file
03434,raw/videos/03434.mp4,missing_file
03440,raw/videos/03440.mp4,missing_file
03442,raw/videos/03442.mp4,missing_file
03443,raw/videos/03443.mp4,missing_file
03444,raw/videos/03444.mp4,missing_file
03452,raw/videos/03452.mp4,missing_file
03455,raw/videos/03455.mp4,missing_file
03469,raw/videos/03469.mp4,missing_file
03483,raw/videos/03483.mp4,missing_file
03485,raw/videos/03485.mp4,missing_file
03489,raw/videos/03489.mp4,missing_file
03492,raw/videos/03492.mp4,missing_file
03494,raw/videos/03494.mp4,missing_file
03495,raw/videos/03495.mp4,missing_file
03514,raw/videos/03514.mp4,missing_file
03518,raw/videos/03518.mp4,missing_file
03520,raw/videos/03520.mp4,missing_file
03521,raw/videos/03521.mp4,missing_file
03566,raw/videos/03566.mp4,missing_file
03569,raw/videos/03569.mp4,missing_file
03570,raw/videos/03570.mp4,missing_file
03587,raw/videos/03587.mp4,missing_file
03599,raw/videos/03599.mp4,missing_file
03602,raw/videos/03602.mp4,missing_file
03625,raw/videos/03625.mp4,missing_file
03637,raw/videos/03637.mp4,missing_file
03640,raw/videos/03640.mp4,missing_file
03641,raw/videos/03641.mp4,missing_file
03750,raw/videos/03750.mp4,missing_file
03752,raw/videos/03752.mp4,missing_file
03760,raw/videos/03760.mp4,missing_file
03762,raw/videos/03762.mp4,missing_file
03767,raw/videos/03767.mp4,missing_file
03797,raw/videos/03797.mp4,missing_file
03801,raw/videos/03801.mp4,missing_file
03804,raw/videos/03804.mp4,missing_file
03992,raw/videos/03992.mp4,missing_file
04001,raw/videos/04001.mp4,missing_file
04005,raw/videos/04005.mp4,missing_file
04008,raw/videos/04008.mp4,missing_file
04014,raw/videos/04014.mp4,missing_file
04016,raw/videos/04016.mp4,missing_file
04039,raw/videos/04039.mp4,missing_file
04043,raw/videos/04043.mp4,missing_file
04046,raw/videos/04046.mp4,missing_file
04047,raw/videos/04047.mp4,missing_file
04049,raw/videos/04049.mp4,missing_file
04052,raw/videos/04052.mp4,missing_file
04054,raw/videos/04054.mp4,missing_file
04056,raw/videos/04056.mp4,missing_file
04065,raw/videos/04065.mp4,missing_file
04066,raw/videos/04066.mp4,missing_file
04067,raw/videos/04067.mp4,missing_file
04075,raw/videos/04075.mp4,missing_file
04097,raw/videos/04097.mp4,missing_file
04103,raw/videos/04103.mp4,missing_file
04105,raw/videos/04105.mp4,missing_file
04110,raw/videos/04110.mp4,missing_file
04117,raw/videos/04117.mp4,missing_file
04121,raw/videos/04121.mp4,missing_file
04122,raw/videos/04122.mp4,missing_file
04128,raw/videos/04128.mp4,missing_file
04131,raw/videos/04131.mp4,missing_file
04133,raw/videos/04133.mp4,missing_file
04135,raw/videos/04135.mp4,missing_file
04138,raw/videos/04138.mp4,missing_file
04140,raw/videos/04140.mp4,missing_file
04154,raw/videos/04154.mp4,missing_file
04158,raw/videos/04158.mp4,missing_file
04160,raw/videos/04160.mp4,missing_file
04161,raw/videos/04161.mp4,missing_file
04165,raw/videos/04165.mp4,missing_file
04172,raw/videos/04172.mp4,missing_file
04174,raw/videos/04174.mp4,missing_file
04175,raw/videos/04175.mp4,missing_file
04183,raw/videos/04183.mp4,missing_file
04191,raw/videos/04191.mp4,missing_file
04195,raw/videos/04195.mp4,missing_file
04196,raw/videos/04196.mp4,missing_file
04204,raw/videos/04204.mp4,missing_file
04205,raw/videos/04205.mp4,missing_file
04207,raw/videos/04207.mp4,missing_file
04216,raw/videos/04216.mp4,missing_file
04220,raw/videos/04220.mp4,missing_file
04222,raw/videos/04222.mp4,missing_file
04225,raw/videos/04225.mp4,missing_file
04229,raw/videos/04229.mp4,missing_file
04231,raw/videos/04231.mp4,missing_file
04288,raw/videos/04288.mp4,missing_file
04293,raw/videos/04293.mp4,missing_file
04295,raw/videos/04295.mp4,missing_file
04300,raw/videos/04300.mp4,missing_file
04303,raw/videos/04303.mp4,missing_file
04305,raw/videos/04305.mp4,missing_file
04323,raw/videos/04323.mp4,missing_file
04328,raw/videos/04328.mp4,missing_file
04329,raw/videos/04329.mp4,missing_file
04341,raw/videos/04341.mp4,missing_file
04346,raw/videos/04346.mp4,missing_file
04349,raw/videos/04349.mp4,missing_file
04350,raw/videos/04350.mp4,missing_file
04351,raw/videos/04351.mp4,missing_file
04354,raw/videos/04354.mp4,missing_file
04357,raw/videos/04357.mp4,missing_file
04360,raw/videos/04360.mp4,missing_file
04363,raw/videos/04363.mp4,missing_file
04367,raw/videos/04367.mp4,missing_file
04370,raw/videos/04370.mp4,missing_file
04371,raw/videos/04371.mp4,missing_file
04374,raw/videos/04374.mp4,missing_file
04377,raw/videos/04377.mp4,missing_file
04379,raw/videos/04379.mp4,missing_file
04386,raw/videos/04386.mp4,missing_file
04391,raw/videos/04391.mp4,missing_file
04395,raw/videos/04395.mp4,missing_file
04396,raw/videos/04396.mp4,missing_file
04422,raw/videos/04422.mp4,missing_file
04428,raw/videos/04428.mp4,missing_file
04432,raw/videos/04432.mp4,missing_file
04433,raw/videos/04433.mp4,missing_file
04436,raw/videos/04436.mp4,missing_file
04442,raw/videos/04442.mp4,missing_file
04444,raw/videos/04444.mp4,missing_file
04445,raw/videos/04445.mp4,missing_file
04466,raw/videos/04466.mp4,missing_file
04467,raw/videos/04467.mp4,missing_file
04484,raw/videos/04484.mp4,missing_file
04510,raw/videos/04510.mp4,missing_file
04512,raw/videos/04512.mp4,missing_file
04513,raw/videos/04513.mp4,missing_file
04530,raw/videos/04530.mp4,missing_file
04534,raw/videos/04534.mp4,missing_file
04535,raw/videos/04535.mp4,missing_file
04536,raw/videos/04536.mp4,missing_file
04579,raw/videos/04579.mp4,missing_file
04583,raw/videos/04583.mp4,missing_file
04587,raw/videos/04587.mp4,missing_file
04589,raw/videos/04589.mp4,missing_file
04595,raw/videos/04595.mp4,missing_file
04596,raw/videos/04596.mp4,missing_file
04597,raw/videos/04597.mp4,missing_file
04602,raw/videos/04602.mp4,missing_file
04603,raw/videos/04603.mp4,missing_file
04614,raw/videos/04614.mp4,missing_file
04621,raw/videos/04621.mp4,missing_file
04622,raw/videos/04622.mp4,missing_file
04626,raw/videos/04626.mp4,missing_file
04627,raw/videos/04627.mp4,missing_file
04628,raw/videos/04628.mp4,missing_file
04629,raw/videos/04629.mp4,missing_file
04630,raw/videos/04630.mp4,missing_file
04678,raw/videos/04678.mp4,missing_file
04683,raw/videos/04683.mp4,missing_file
04685,raw/videos/04685.mp4,missing_file
04686,raw/videos/04686.mp4,missing_file
04694,raw/videos/04694.mp4,missing_file
04716,raw/videos/04716.mp4,missing_file
04720,raw/videos/04720.mp4,missing_file
04721,raw/videos/04721.mp4,missing_file
04722,raw/videos/04722.mp4,missing_file
04764,raw/videos/04764.mp4,missing_file
04771,raw/videos/04771.mp4,missing_file
04773,raw/videos/04773.mp4,missing_file
04774,raw/videos/04774.mp4,missing_file
04790,raw/videos/04790.mp4,missing_file
04800,raw/videos/04800.mp4,missing_file
04804,raw/videos/04804.mp4,missing_file
04805,raw/videos/04805.mp4,missing_file
04814,raw/videos/04814.mp4,missing_file
04825,raw/videos/04825.mp4,missing_file
04829,raw/videos/04829.mp4,missing_file
04830,raw/videos/04830.mp4,missing_file
04833,raw/videos/04833.mp4,missing_file
04853,raw/videos/04853.mp4,missing_file
04859,raw/videos/04859.mp4,missing_file
04860,raw/videos/04860.mp4,missing_file
04861,raw/videos/04861.mp4,missing_file
04862,raw/videos/04862.mp4,missing_file
04866,raw/videos/04866.mp4,missing_file
04871,raw/videos/04871.mp4,missing_file
04874,raw/videos/04874.mp4,missing_file
04895,raw/videos/04895.mp4,missing_file
04901,raw/videos/04901.mp4,missing_file
04902,raw/videos/04902.mp4,missing_file
04904,raw/videos/04904.mp4,missing_file
04905,raw/videos/04905.mp4,missing_file
04973,raw/videos/04973.mp4,missing_file
04975,raw/videos/04975.mp4,missing_file
05016,raw/videos/05016.mp4,missing_file
05024,raw/videos/05024.mp4,missing_file
05068,raw/videos/05068.mp4,missing_file
05071,raw/videos/05071.mp4,missing_file
05092,raw/videos/05092.mp4,missing_file
05093,raw/videos/05093.mp4,missing_file
05099,raw/videos/05099.mp4,missing_file
05101,raw/videos/05101.mp4,missing_file
05111,raw/videos/05111.mp4,missing_file
05115,raw/videos/05115.mp4,missing_file
05116,raw/videos/05116.mp4,missing_file
05117,raw/videos/05117.mp4,missing_file
05165,raw/videos/05165.mp4,missing_file
05174,raw/videos/05174.mp4,missing_file
05176,raw/videos/05176.mp4,missing_file
05193,raw/videos/05193.mp4,missing_file
05197,raw/videos/05197.mp4,missing_file
05200,raw/videos/05200.mp4,missing_file
05201,raw/videos/05201.mp4,missing_file
05202,raw/videos/05202.mp4,missing_file
05215,raw/videos/05215.mp4,missing_file
05218,raw/videos/05218.mp4,missing_file
05220,raw/videos/05220.mp4,missing_file
05227,raw/videos/05227.mp4,missing_file
05236,raw/videos/05236.mp4,missing_file
05237,raw/videos/05237.mp4,missing_file
05241,raw/videos/05241.mp4,missing_file
05270,raw/videos/05270.mp4,missing_file
05279,raw/videos/05279.mp4,missing_file
05281,raw/videos/05281.mp4,missing_file
05282,raw/videos/05282.mp4,missing_file
05283,raw/videos/05283.mp4,missing_file
05284,raw/videos/05284.mp4,missing_file
05296,raw/videos/05296.mp4,missing_file
05301,raw/videos/05301.mp4,missing_file
05302,raw/videos/05302.mp4,missing_file
05304,raw/videos/05304.mp4,missing_file
05305,raw/videos/05305.mp4,missing_file
05307,raw/videos/05307.mp4,missing_file
05308,raw/videos/05308.mp4,missing_file
05309,raw/videos/05309.mp4,missing_file
05363,raw/videos/05363.mp4,missing_file
05364,raw/videos/05364.mp4,missing_file
05366,raw/videos/05366.mp4,missing_file
05370,raw/videos/05370.mp4,missing_file
05371,raw/videos/05371.mp4,missing_file
05373,raw/videos/05373.mp4,missing_file
05474,raw/videos/05474.mp4,missing_file
05475,raw/videos/05475.mp4,missing_file
05477,raw/videos/05477.mp4,missing_file
05488,raw/videos/05488.mp4,missing_file
05494,raw/videos/05494.mp4,missing_file
05495,raw/videos/05495.mp4,missing_file
05496,raw/videos/05496.mp4,missing_file
05497,raw/videos/05497.mp4,missing_file
05554,raw/videos/05554.mp4,missing_file
05561,raw/videos/05561.mp4,missing_file
05564,raw/videos/05564.mp4,missing_file
05595,raw/videos/05595.mp4,missing_file
05603,raw/videos/05603.mp4,missing_file
05607,raw/videos/05607.mp4,missing_file
05608,raw/videos/05608.mp4,missing_file
05614,raw/videos/05614.mp4,missing_file
05618,raw/videos/05618.mp4,missing_file
05620,raw/videos/05620.mp4,missing_file
05621,raw/videos/05621.mp4,missing_file
05628,raw/videos/05628.mp4,missing_file
05635,raw/videos/05635.mp4,missing_file
05639,raw/videos/05639.mp4,missing_file
05641,raw/videos/05641.mp4,missing_file
05642,raw/videos/05642.mp4,missing_file
05643,raw/videos/05643.mp4,missing_file
05651,raw/videos/05651.mp4,missing_file
05655,raw/videos/05655.mp4,missing_file
05658,raw/videos/05658.mp4,missing_file
05659,raw/videos/05659.mp4,missing_file
05660,raw/videos/05660.mp4,missing_file
05667,raw/videos/05667.mp4,missing_file
05686,raw/videos/05686.mp4,missing_file
05687,raw/videos/05687.mp4,missing_file
05699,raw/videos/05699.mp4,missing_file
05711,raw/videos/05711.mp4,missing_file
05713,raw/videos/05713.mp4,missing_file
05724,raw/videos/05724.mp4,missing_file
05735,raw/videos/05735.mp4,missing_file
05736,raw/videos/05736.mp4,missing_file
05737,raw/videos/05737.mp4,missing_file
05744,raw/videos/05744.mp4,missing_file
05746,raw/videos/05746.mp4,missing_file
05747,raw/videos/05747.mp4,missing_file
05748,raw/videos/05748.mp4,missing_file
05756,raw/videos/05756.mp4,missing_file
05760,raw/videos/05760.mp4,missing_file
05761,raw/videos/05761.mp4,missing_file
05764,raw/videos/05764.mp4,missing_file
05765,raw/videos/05765.mp4,missing_file
05766,raw/videos/05766.mp4,missing_file
05776,raw/videos/05776.mp4,missing_file
05795,raw/videos/05795.mp4,missing_file
05797,raw/videos/05797.mp4,missing_file
05800,raw/videos/05800.mp4,missing_file
05805,raw/videos/05805.mp4,missing_file
05806,raw/videos/05806.mp4,missing_file
05809,raw/videos/05809.mp4,missing_file
05810,raw/videos/05810.mp4,missing_file
05813,raw/videos/05813.mp4,missing_file
05814,raw/videos/05814.mp4,missing_file
05815,raw/videos/05815.mp4,missing_file
05850,raw/videos/05850.mp4,missing_file
05852,raw/videos/05852.mp4,missing_file
05857,raw/videos/05857.mp4,missing_file
05859,raw/videos/05859.mp4,missing_file
05860,raw/videos/05860.mp4,missing_file
05861,raw/videos/05861.mp4,missing_file
05869,raw/videos/05869.mp4,missing_file
05876,raw/videos/05876.mp4,missing_file
05880,raw/videos/05880.mp4,missing_file
05910,raw/videos/05910.mp4,missing_file
05914,raw/videos/05914.mp4,missing_file
05918,raw/videos/05918.mp4,missing_file
05919,raw/videos/05919.mp4,missing_file
05921,raw/videos/05921.mp4,missing_file
05927,raw/videos/05927.mp4,missing_file
05929,raw/videos/05929.mp4,missing_file
05930,raw/videos/05930.mp4,missing_file
05959,raw/videos/05959.mp4,missing_file
05963,raw/videos/05963.mp4,missing_file
05966,raw/videos/05966.mp4,missing_file
05986,raw/videos/05986.mp4,missing_file
05991,raw/videos/05991.mp4,missing_file
05997,raw/videos/05997.mp4,missing_file
06000,raw/videos/06000.mp4,missing_file
06014,raw/videos/06014.mp4,missing_file
06024,raw/videos/06024.mp4,missing_file
06026,raw/videos/06026.mp4,missing_file
06027,raw/videos/06027.mp4,missing_file
06028,raw/videos/06028.mp4,missing_file
06039,raw/videos/06039.mp4,missing_file
06048,raw/videos/06048.mp4,missing_file
06050,raw/videos/06050.mp4,missing_file
06051,raw/videos/06051.mp4,missing_file
06062,raw/videos/06062.mp4,missing_file
06068,raw/videos/06068.mp4,missing_file
06070,raw/videos/06070.mp4,missing_file
06071,raw/videos/06071.mp4,missing_file
06072,raw/videos/06072.mp4,missing_file
06073,raw/videos/06073.mp4,missing_file
06074,raw/videos/06074.mp4,missing_file
06077,raw/videos/06077.mp4,missing_file
06121,raw/videos/06121.mp4,missing_file
