video_id,gloss,label,split
09956,change,54,train
09960,change,54,train
09963,change,54,train
09966,change,54,train
09967,change,54,train
09970,change,54,train
10147,cheat,81,train
10148,cheat,81,train
10149,cheat,81,train
10157,cheat,81,train
10158,cheat,81,train
10166,cheat,81,train
10892,city,82,train
10893,city,82,train
10894,city,82,train
10895,city,82,train
11309,clothes,6,train
11310,clothes,6,train
11313,clothes,6,train
11330,clothes,6,train
11767,color,55,train
11768,color,55,train
11769,color,55,train
11770,color,55,train
11773,color,55,train
11780,color,55,train
12311,computer,2,train
12313,computer,2,train
12314,computer,2,train
12316,computer,2,train
12317,computer,2,train
12318,computer,2,train
12319,computer,2,train
12327,computer,2,train
12328,computer,2,train
12338,computer,2,train
13156,cook,83,train
13157,cook,83,train
13158,cook,83,train
13160,cook,83,train
13161,cook,83,train
13167,cook,83,train
13168,cook,83,train
13199,cool,20,train
13200,cool,20,train
13201,cool,20,train
13202,cool,20,train
13208,cool,20,train
13209,cool,20,train
13213,cool,20,train
13216,cool,20,train
13217,cool,20,train
13323,corn,56,train
13326,corn,56,train
13327,corn,56,train
13328,corn,56,train
13329,corn,56,train
13333,corn,56,train
13337,corn,56,train
13630,cousin,9,train
13631,cousin,9,train
13632,cousin,9,train
13636,cousin,9,train
13640,cousin,9,train
13642,cousin,9,train
13646,cousin,9,train
13647,cousin,9,train
13648,cousin,9,train
13695,cow,57,train
13697,cow,57,train
13699,cow,57,train
13702,cow,57,train
14622,dance,58,train
14623,dance,58,train
14624,dance,58,train
14625,dance,58,train
14627,dance,58,train
14633,dance,58,train
14671,dark,59,train
14674,dark,59,train
14675,dark,59,train
14676,dark,59,train
14680,dark,59,train
14681,dark,59,train
14882,deaf,10,train
14884,deaf,10,train
14885,deaf,10,train
14886,deaf,10,train
14893,deaf,10,train
14894,deaf,10,train
15032,decide,84,train
15033,decide,84,train
15034,decide,84,train
15035,decide,84,train
15038,decide,84,train
17013,doctor,60,train
17014,doctor,60,train
17015,doctor,60,train
17017,doctor,60,train
17019,doctor,60,train
17026,doctor,60,train
17084,dog,36,train
17085,dog,36,train
17086,dog,36,train
17087,dog,36,train
17090,dog,36,train
17091,dog,36,train
17709,drink,1,train
17710,drink,1,train
17711,drink,1,train
17712,drink,1,train
17720,drink,1,train
17721,drink,1,train
17722,drink,1,train
17723,drink,1,train
17733,drink,1,train
18324,eat,61,train
18325,eat,61,train
18329,eat,61,train
18335,eat,61,train
19258,enjoy,62,train
19259,enjoy,62,train
19260,enjoy,62,train
19261,enjoy,62,train
19264,enjoy,62,train
19269,enjoy,62,train
20978,family,37,train
20979,family,37,train
20980,family,37,train
20981,family,37,train
20982,family,37,train
20983,family,37,train
20986,family,37,train
20987,family,37,train
20992,family,37,train
21869,fine,11,train
21870,fine,11,train
21871,fine,11,train
21878,fine,11,train
21883,fine,11,train
21891,fine,11,train
21941,finish,21,train
21943,finish,21,train
21945,finish,21,train
21950,finish,21,train
21951,finish,21,train
22115,fish,38,train
22116,fish,38,train
22120,fish,38,train
22121,fish,38,train
22130,fish,38,train
22952,forget,63,train
22953,forget,63,train
22955,forget,63,train
22960,forget,63,train
22967,forget,63,train
23766,full,85,train
23768,full,85,train
23769,full,85,train
23771,full,85,train
23774,full,85,train
23782,full,85,train
24638,give,64,train
24640,give,64,train
24648,give,64,train
24651,give,64,train
24660,give,64,train
24940,go,5,train
24941,go,5,train
24943,go,5,train
24947,go,5,train
24954,go,5,train
24955,go,5,train
24956,go,5,train
24961,go,5,train
24962,go,5,train
24973,go,5,train
25321,graduate,39,train
25322,graduate,39,train
25323,graduate,39,train
25324,graduate,39,train
25325,graduate,39,train
25326,graduate,39,train
25329,graduate,39,train
25339,graduate,39,train
26712,hat,40,train
26713,hat,40,train
26714,hat,40,train
26715,hat,40,train
26717,hat,40,train
26719,hat,40,train
26739,hat,40,train
26741,hat,40,train
26971,hearing,41,train
26972,hearing,41,train
26973,hearing,41,train
26974,hearing,41,train
26975,hearing,41,train
26976,hearing,41,train
26980,hearing,41,train
27206,help,12,train
27207,help,12,train
27208,help,12,train
27214,help,12,train
27215,help,12,train
27216,help,12,train
27217,help,12,train
27221,help,12,train
28107,hot,22,train
28108,hot,22,train
28109,hot,22,train
28110,hot,22,train
28111,hot,22,train
28115,hot,22,train
28116,hot,22,train
28125,hot,22,train
28202,how,86,train
28204,how,86,train
28205,how,86,train
28210,how,86,train
28211,how,86,train
28214,how,86,train
30831,jacket,87,train
30832,jacket,87,train
30834,jacket,87,train
30835,jacket,87,train
30840,jacket,87,train
31752,kiss,42,train
31753,kiss,42,train
31755,kiss,42,train
31756,kiss,42,train
31767,kiss,42,train
32155,language,43,train
32158,language,43,train
32160,language,43,train
32163,language,43,train
32248,last,65,train
32249,last,65,train
32250,last,65,train
32254,last,65,train
32257,last,65,train
32260,last,65,train
32261,last,65,train
32321,later,44,train
32322,later,44,train
32324,later,44,train
32326,later,44,train
32333,later,44,train
32337,later,44,train
32338,later,44,train
32945,letter,88,train
32946,letter,88,train
32947,letter,88,train
32949,letter,88,train
32953,letter,88,train
32954,letter,88,train
32955,letter,88,train
32959,letter,88,train
33266,like,23,train
33267,like,23,train
33269,like,23,train
33273,like,23,train
33274,like,23,train
33285,like,23,train
34732,man,45,train
34733,man,45,train
34734,man,45,train
34736,man,45,train
34737,man,45,train
34738,man,45,train
34742,man,45,train
34746,man,45,train
34823,many,24,train
34824,many,24,train
34825,many,24,train
34826,many,24,train
34827,many,24,train
34830,many,24,train
34831,many,24,train
34832,many,24,train
34839,many,24,train
35452,medicine,89,train
35453,medicine,89,train
35454,medicine,89,train
35455,medicine,89,train
35456,medicine,89,train
35458,medicine,89,train
35467,medicine,89,train
35509,meet,66,train
35511,meet,66,train
35512,meet,66,train
35516,meet,66,train
35517,meet,66,train
35518,meet,66,train
35523,meet,66,train
36929,mother,25,train
36930,mother,25,train
36931,mother,25,train
36932,mother,25,train
36933,mother,25,train
36936,mother,25,train
36937,mother,25,train
36946,mother,25,train
37881,need,90,train
37883,need,90,train
37884,need,90,train
37886,need,90,train
37894,need,90,train
38524,no,13,train
38527,no,13,train
38529,no,13,train
38530,no,13,train
38532,no,13,train
38534,no,13,train
38544,no,13,train
38990,now,26,train
38995,now,26,train
38997,now,26,train
38999,now,26,train
39006,now,26,train
40115,orange,27,train
40116,orange,27,train
40117,orange,27,train
40119,orange,27,train
40121,orange,27,train
40129,orange,27,train
40130,orange,27,train
40834,paint,91,train
40836,paint,91,train
40837,paint,91,train
40841,paint,91,train
40847,paint,91,train
41025,paper,92,train
41026,paper,92,train
41028,paper,92,train
41029,paper,92,train
41030,paper,92,train
41032,paper,92,train
41037,paper,92,train
42829,pink,67,train
42830,pink,67,train
42831,pink,67,train
42832,pink,67,train
42836,pink,67,train
42843,pink,67,train
42956,pizza,68,train
42958,pizza,68,train
42959,pizza,68,train
42961,pizza,68,train
42966,pizza,68,train
42967,pizza,68,train
42969,pizza,68,train
43167,play,69,train
43168,play,69,train
43169,play,69,train
43170,play,69,train
43173,play,69,train
43174,play,69,train
43179,play,69,train
43180,play,69,train
45261,pull,93,train
45263,pull,93,train
45264,pull,93,train
45265,pull,93,train
45273,pull,93,train
45433,purple,94,train
45434,purple,94,train
45436,purple,94,train
45443,purple,94,train
48105,right,95,train
48106,right,95,train
48107,right,95,train
48109,right,95,train
48114,right,95,train
49174,same,96,train
49175,same,96,train
49178,same,96,train
49181,same,96,train
49183,same,96,train
49188,same,96,train
49595,school,70,train
49596,school,70,train
49597,school,70,train
49598,school,70,train
49599,school,70,train
49600,school,70,train
49602,school,70,train
50037,secretary,71,train
50038,secretary,71,train
50039,secretary,71,train
50040,secretary,71,train
50044,secretary,71,train
50045,secretary,71,train
50046,secretary,71,train
51056,shirt,46,train
51057,shirt,46,train
51058,shirt,46,train
51059,shirt,46,train
51060,shirt,46,train
51061,shirt,46,train
51063,shirt,46,train
51064,shirt,46,train
51221,short,72,train
51223,short,72,train
51225,short,72,train
51226,short,72,train
51231,short,72,train
51232,short,72,train
51235,short,72,train
51236,short,72,train
53268,son,97,train
53270,son,97,train
53271,son,97,train
53273,son,97,train
53275,son,97,train
53279,son,97,train
55361,study,47,train
55362,study,47,train
55363,study,47,train
55364,study,47,train
55365,study,47,train
55366,study,47,train
55368,study,47,train
55369,study,47,train
56556,table,28,train
56557,table,28,train
56558,table,28,train
56563,table,28,train
56579,table,28,train
56837,tall,48,train
56838,tall,48,train
56839,tall,48,train
56841,tall,48,train
56842,tall,48,train
56844,tall,48,train
56846,tall,48,train
56848,tall,48,train
56852,tall,48,train
57276,tell,98,train
57277,tell,98,train
57283,tell,98,train
57284,tell,98,train
57286,tell,98,train
57287,tell,98,train
57291,tell,98,train
57630,thanksgiving,29,train
57631,thanksgiving,29,train
57632,thanksgiving,29,train
57633,thanksgiving,29,train
57634,thanksgiving,29,train
57635,thanksgiving,29,train
57638,thanksgiving,29,train
57641,thanksgiving,29,train
57647,thanksgiving,29,train
57934,thin,14,train
57935,thin,14,train
57936,thin,14,train
57937,thin,14,train
57939,thin,14,train
57940,thin,14,train
57942,thin,14,train
57947,thin,14,train
57949,thin,14,train
57953,thin,14,train
58360,thursday,99,train
58361,thursday,99,train
58362,thursday,99,train
58363,thursday,99,train
58366,thursday,99,train
58498,time,73,train
58499,time,73,train
58503,time,73,train
58508,time,73,train
62159,walk,15,train
62163,walk,15,train
62164,walk,15,train
62168,walk,15,train
62169,walk,15,train
62170,walk,15,train
62175,walk,15,train
62245,want,74,train
62246,want,74,train
62248,want,74,train
62250,want,74,train
62251,want,74,train
62259,want,74,train
62964,what,30,train
62966,what,30,train
62968,what,30,train
62970,what,30,train
62979,what,30,train
63200,white,49,train
63202,white,49,train
63203,white,49,train
63204,white,49,train
63205,white,49,train
63207,white,49,train
63208,white,49,train
63214,white,49,train
63225,who,7,train
63227,who,7,train
63228,who,7,train
63231,who,7,train
63232,who,7,train
63236,who,7,train
63242,who,7,train
63665,woman,31,train
63666,woman,31,train
63667,woman,31,train
63668,woman,31,train
63672,woman,31,train
63673,woman,31,train
63679,woman,31,train
63790,work,75,train
63791,work,75,train
63792,work,75,train
63793,work,75,train
63799,work,75,train
63806,work,75,train
64084,wrong,50,train
64085,wrong,50,train
64086,wrong,50,train
64087,wrong,50,train
64088,wrong,50,train
64090,wrong,50,train
64091,wrong,50,train
64212,year,16,train
64213,year,16,train
64218,year,16,train
64219,year,16,train
64224,year,16,train
64280,yes,17,train
64281,yes,17,train
64283,yes,17,train
64284,yes,17,train
64288,yes,17,train
64291,yes,17,train
64292,yes,17,train
64300,yes,17,train
65009,accident,51,train
65029,africa,76,train
65043,all,18,train
65084,apple,52,train
65085,apple,52,train
65144,basketball,77,train
65145,basketball,77,train
65161,bed,32,train
65162,bed,32,train
65167,before,3,train
65187,bird,53,train
65192,birthday,78,train
65200,black,19,train
65216,blue,33,train
65241,bowling,34,train
65242,bowling,34,train
65263,brown,79,train
65278,but,80,train
65298,candy,8,train
65299,candy,8,train
65328,chair,4,train
65362,city,82,train
65363,city,82,train
65403,cool,20,train
65408,corn,56,train
65409,corn,56,train
65434,dance,58,train
65439,dark,59,train
65440,dark,59,train
65445,deaf,10,train
65449,decide,84,train
65450,decide,84,train
65503,doctor,60,train
65504,doctor,60,train
65507,dog,36,train
65539,drink,1,train
65540,drink,1,train
65601,eat,61,train
65635,enjoy,62,train
65677,family,37,train
65721,finish,21,train
65731,fish,38,train
65824,go,5,train
65889,help,12,train
65890,help,12,train
65996,kiss,42,train
66007,language,43,train
66008,language,43,train
66010,last,65,train
66014,later,44,train
66038,letter,88,train
66098,man,45,train
66099,man,45,train
66146,mother,25,train
66147,mother,25,train
66183,no,13,train
66246,orange,27,train
66296,pink,67,train
66297,pizza,68,train
66351,pull,93,train
66355,purple,94,train
66441,secretary,71,train
66469,short,72,train
66531,son,97,train
66532,son,97,train
66575,study,47,train
66592,tall,48,train
66606,thin,14,train
66637,thursday,99,train
66638,thursday,99,train
66639,thursday,99,train
66640,thursday,99,train
66644,time,73,train
66742,walk,15,train
66743,walk,15,train
66769,what,30,train
66778,who,7,train
66779,who,7,train
66798,woman,31,train
66799,woman,31,train
66804,work,75,train
66816,year,16,train
66818,year,16,train
66820,yes,17,train
69206,all,18,train
69241,book,0,train
69281,cool,20,train
69282,corn,56,train
69283,cow,57,train
69290,dark,59,train
69298,dog,36,train
69325,fish,38,train
69343,give,64,train
69430,pink,67,train
69534,who,7,train
