video_id,gloss,label,split
04171,aunt,483,train
04176,aunt,483,train
04186,australia,354,train
04187,australia,354,train
04188,australia,354,train
04189,australia,354,train
04190,australia,354,train
04193,australia,354,train
04289,autumn,815,train
04291,autumn,815,train
04294,autumn,815,train
04296,autumn,815,train
04343,avoid,355,train
04344,avoid,355,train
04345,avoid,355,train
04347,avoid,355,train
04352,avoid,355,train
04389,away,816,train
04424,awful,484,train
04425,awful,484,train
04426,awful,484,train
04430,awful,484,train
04434,awful,484,train
04437,awkward,485,train
04438,awkward,485,train
04439,awkward,485,train
04443,awkward,485,train
04446,awkward,485,train
04505,baby,259,train
04506,baby,259,train
04511,baby,259,train
04514,baby,259,train
04592,back,260,train
04604,back,260,train
04616,backpack,105,train
04618,backpack,105,train
04619,backpack,105,train
04624,backpack,105,train
04631,backpack,105,train
04679,bacon,486,train
04680,bacon,486,train
04681,bacon,486,train
04687,bacon,486,train
04708,bad,140,train
04709,bad,140,train
04712,bad,140,train
04713,bad,140,train
04718,bad,140,train
04723,bad,140,train
04768,bake,261,train
04772,bake,261,train
04775,bake,261,train
04795,balance,183,train
04797,balance,183,train
04798,balance,183,train
04799,balance,183,train
04801,balance,183,train
04803,balance,183,train
04821,bald,646,train
04824,bald,646,train
04831,bald,646,train
04849,ball,141,train
04850,ball,141,train
04851,ball,141,train
04852,ball,141,train
04854,ball,141,train
04864,ball,141,train
04867,balloon,356,train
04868,balloon,356,train
04870,balloon,356,train
04873,balloon,356,train
04875,balloon,356,train
04897,banana,184,train
04898,banana,184,train
04899,banana,184,train
04900,banana,184,train
04903,banana,184,train
05062,barely,647,train
05063,barely,647,train
05064,barely,647,train
05065,barely,647,train
05066,barely,647,train
05069,barely,647,train
05087,bar,106,train
05090,bar,106,train
05095,bar,106,train
05097,bar,106,train
05098,bar,106,train
05103,bar,106,train
05110,bark,487,train
05113,bark,487,train
05118,bark,487,train
05172,baseball,648,train
05175,baseball,648,train
05178,baseball,648,train
05194,basement,357,train
05196,basement,357,train
05204,basement,357,train
05229,basketball,77,train
05230,basketball,77,train
05231,basketball,77,train
05233,basketball,77,train
05234,basketball,77,train
05238,basketball,77,train
05243,basketball,77,train
05275,bath,262,train
05280,bath,262,train
05285,bath,262,train
05297,bathroom,142,train
05298,bathroom,142,train
05300,bathroom,142,train
05310,bathroom,142,train
05467,beard,185,train
05468,beard,185,train
05470,beard,185,train
05472,beard,185,train
05473,beard,185,train
05479,beard,185,train
05484,bear,358,train
05486,bear,358,train
05487,bear,358,train
05489,bear,358,train
05556,beautiful,817,train
05557,beautiful,817,train
05559,beautiful,817,train
05562,beautiful,817,train
05565,beautiful,817,train
05596,because,186,train
05598,because,186,train
05599,because,186,train
05601,because,186,train
05609,because,186,train
05617,become,818,train
05619,become,818,train
05622,become,818,train
05629,bed,32,train
05630,bed,32,train
05631,bed,32,train
05632,bed,32,train
05633,bed,32,train
05634,bed,32,train
05636,bed,32,train
05637,bed,32,train
05638,bed,32,train
05644,bed,32,train
05652,bedroom,488,train
05656,bedroom,488,train
05661,bedroom,488,train
05705,beer,489,train
05706,beer,489,train
05712,beer,489,train
05715,beer,489,train
05728,before,3,train
05729,before,3,train
05730,before,3,train
05731,before,3,train
05732,before,3,train
05733,before,3,train
05734,before,3,train
05740,before,3,train
05742,before,3,train
05743,before,3,train
05749,before,3,train
05762,beg,649,train
05763,beg,649,train
05767,beg,649,train
05803,behind,263,train
05804,behind,263,train
05816,behind,263,train
05853,believe,359,train
05854,believe,359,train
05856,believe,359,train
05912,below,819,train
05915,below,819,train
05920,below,819,train
05923,belt,490,train
05924,belt,490,train
05925,belt,490,train
05931,belt,490,train
05960,benefit,650,train
05962,benefit,650,train
05964,benefit,650,train
05965,benefit,650,train
05967,benefit,650,train
06021,best,820,train
06022,best,820,train
06029,best,820,train
06045,bet,821,train
06047,bet,821,train
06049,bet,821,train
06052,bet,821,train
06066,better,360,train
06067,better,360,train
06069,better,360,train
06075,better,360,train
06159,bicycle,822,train
06160,bicycle,822,train
06163,bicycle,822,train
06165,bicycle,822,train
06192,big,491,train
06199,big,491,train
06202,big,491,train
06314,biology,823,train
06317,biology,823,train
06319,biology,823,train
06331,bird,53,train
06332,bird,53,train
06333,bird,53,train
06334,bird,53,train
06337,bird,53,train
06343,bird,53,train
06359,birthday,78,train
06363,birthday,78,train
06365,birthday,78,train
06371,birthday,78,train
06409,bite,651,train
06410,bite,651,train
06411,bite,651,train
06428,bitter,492,train
06429,bitter,492,train
06435,bitter,492,train
06436,bitter,492,train
06439,bitter,492,train
06471,black,19,train
06472,black,19,train
06473,black,19,train
06474,black,19,train
06477,black,19,train
06478,black,19,train
06486,black,19,train
06529,blame,652,train
06532,blame,652,train
06533,blame,652,train
06536,blame,652,train
06551,blanket,143,train
06552,blanket,143,train
06554,blanket,143,train
06555,blanket,143,train
06559,blanket,143,train
06563,blanket,143,train
06649,blind,361,train
06650,blind,361,train
06651,blind,361,train
06658,blind,361,train
06832,blue,33,train
06833,blue,33,train
06834,blue,33,train
06835,blue,33,train
06839,blue,33,train
06931,boat,653,train
06932,boat,653,train
06933,boat,653,train
06937,boat,653,train
06951,body,654,train
07068,book,0,train
07069,book,0,train
07070,book,0,train
07074,book,0,train
07191,bored,362,train
07196,bored,362,train
07197,bored,362,train
07198,bored,362,train
07203,bored,362,train
07227,borrow,655,train
07230,borrow,655,train
07231,borrow,655,train
07234,borrow,655,train
07237,boss,656,train
07238,boss,656,train
07239,boss,656,train
07243,boss,656,train
07245,boss,656,train
07247,boss,656,train
07260,bother,657,train
07262,bother,657,train
07264,bother,657,train
07265,bother,657,train
07271,both,493,train
07272,both,493,train
07277,both,493,train
07288,bottle,658,train
07290,bottle,658,train
07297,bottom,659,train
07298,bottom,659,train
07299,bottom,659,train
07301,bottom,659,train
07304,bottom,659,train
07309,bottom,659,train
07371,bowl,363,train
07373,bowl,363,train
07382,bowl,363,train
07389,bowling,34,train
07390,bowling,34,train
07391,bowling,34,train
07392,bowling,34,train
07393,bowling,34,train
07394,bowling,34,train
07397,bowling,34,train
07399,bowling,34,train
07417,box,364,train
07418,box,364,train
07421,box,364,train
07424,box,364,train
07440,boyfriend,824,train
07443,boyfriend,824,train
07451,boyfriend,824,train
07452,boy,187,train
07455,boy,187,train
07458,boy,187,train
07470,bracelet,365,train
07471,bracelet,365,train
07473,bracelet,365,train
07479,bracelet,365,train
07492,brag,660,train
07493,brag,660,train
07495,brag,660,train
07498,brag,660,train
07595,bread,366,train
07596,bread,366,train
07597,bread,366,train
07598,bread,366,train
07600,bread,366,train
07604,bread,366,train
07632,break,825,train
07634,break,825,train
07637,break,825,train
07642,break,825,train
07751,bridge,826,train
07757,bridge,826,train
07806,bring,264,train
07807,bring,264,train
07808,bring,264,train
07815,bring,264,train
07932,brother,107,train
07933,brother,107,train
07934,brother,107,train
07935,brother,107,train
07936,brother,107,train
07937,brother,107,train
07940,brother,107,train
07943,brother,107,train
07960,brown,79,train
07961,brown,79,train
07962,brown,79,train
07963,brown,79,train
07966,brown,79,train
08001,brush,827,train
08005,brush,827,train
08012,brush,827,train
08120,build,661,train
08123,build,661,train
08127,build,661,train
08132,building,828,train
08135,building,828,train
08346,bus,662,train
08349,bus,662,train
08368,business,188,train
08369,business,188,train
08370,business,188,train
08372,business,188,train
08411,busy,829,train
08412,busy,829,train
08417,busy,829,train
08424,but,80,train
08431,but,80,train
08437,but,80,train
08450,butter,663,train
08452,butter,663,train
08455,butter,663,train
08482,buy,144,train
08483,buy,144,train
08485,buy,144,train
08486,buy,144,train
08488,buy,144,train
08492,buy,144,train
08587,cafeteria,367,train
08588,cafeteria,367,train
08589,cafeteria,367,train
08595,cafeteria,367,train
08612,cake,494,train
08613,cake,494,train
08614,cake,494,train
08618,cake,494,train
08670,california,495,train
08671,california,495,train
08676,california,495,train
08677,california,495,train
08680,california,495,train
08689,call,145,train
08690,call,145,train
08691,call,145,train
08692,call,145,train
08702,call,145,train
08713,call,145,train
08745,calm,664,train
08746,calm,664,train
08748,calm,664,train
08749,calm,664,train
08784,camera,830,train
08791,camera,830,train
08818,camp,831,train
08820,camp,831,train
08823,camp,831,train
08841,canada,496,train
08842,canada,496,train
08843,canada,496,train
08849,canada,496,train
08860,cancel,665,train
08862,cancel,665,train
08863,cancel,665,train
08865,cancel,665,train
08868,cancel,665,train
08898,candle,666,train
08900,candle,666,train
08902,candle,666,train
08905,candle,666,train
08916,candy,8,train
08917,candy,8,train
08919,candy,8,train
08920,candy,8,train
08921,candy,8,train
08924,candy,8,train
08935,can,35,train
08936,can,35,train
08937,can,35,train
08938,can,35,train
08942,can,35,train
08944,can,35,train
08955,can,35,train
09087,caption,832,train
09088,caption,832,train
09091,caption,832,train
09092,caption,832,train
09095,caption,832,train
09151,cards,667,train
09155,cards,667,train
09181,careful,189,train
09182,careful,189,train
09186,careful,189,train
09197,care,833,train
09198,care,833,train
09199,care,833,train
09200,care,833,train
09209,care,833,train
09234,car,368,train
09237,car,368,train
09238,car,368,train
09244,car,368,train
09305,carrot,497,train
09306,carrot,497,train
09310,carrot,497,train
09311,carrot,497,train
09320,carry,834,train
09321,carry,834,train
09326,carry,834,train
09457,catch,265,train
09458,catch,265,train
09459,catch,265,train
09461,catch,265,train
09467,catch,265,train
09473,catch,265,train
09526,cat,108,train
09528,cat,108,train
09533,cat,108,train
09538,cat,108,train
09572,cause,498,train
09573,cause,498,train
09574,cause,498,train
09580,cause,498,train
09633,celebrate,835,train
09637,celebrate,835,train
09640,celebrate,835,train
09721,center,190,train
09722,center,190,train
09723,center,190,train
09726,center,190,train
09732,center,190,train
09775,cereal,266,train
09776,cereal,266,train
09781,cereal,266,train
09786,cereal,266,train
09807,certificate,836,train
09810,certificate,836,train
09812,certificate,836,train
09835,chain,837,train
09837,chain,837,train
09840,chain,837,train
09842,chain,837,train
09848,chair,4,train
09849,chair,4,train
09850,chair,4,train
09869,chair,4,train
09892,challenge,499,train
09893,challenge,499,train
09894,challenge,499,train
09900,challenge,499,train
09918,champion,267,train
09919,champion,267,train
09920,champion,267,train
09921,champion,267,train
09924,champion,267,train
09926,champion,267,train
09934,chance,838,train
09935,chance,838,train
09949,change,54,train
09953,change,54,train
09954,change,54,train
09956,change,54,train
09960,change,54,train
09963,change,54,train
09966,change,54,train
09967,change,54,train
09970,change,54,train
10015,character,839,train
10016,character,839,train
10019,character,839,train
10021,character,839,train
10089,chase,840,train
10091,chase,840,train
10093,chase,840,train
10096,chase,840,train
10105,chat,191,train
10106,chat,191,train
10107,chat,191,train
10109,chat,191,train
10112,chat,191,train
10135,cheap,500,train
10136,cheap,500,train
10137,cheap,500,train
10141,cheap,500,train
10144,cheap,500,train
10147,cheat,81,train
10148,cheat,81,train
10149,cheat,81,train
10157,cheat,81,train
10158,cheat,81,train
10166,cheat,81,train
10183,check,109,train
10184,check,109,train
10185,check,109,train
10187,check,109,train
10190,check,109,train
10197,check,109,train
10199,check,109,train
10266,cheese,268,train
10267,cheese,268,train
10271,cheese,268,train
10275,cheese,268,train
10397,chicken,369,train
10400,chicken,369,train
10405,chicken,369,train
10443,child,370,train
10444,child,370,train
10445,child,370,train
10447,child,370,train
10450,child,370,train
10453,child,370,train
10461,children,192,train
10462,children,192,train
10464,children,192,train
10467,children,192,train
10474,children,192,train
10579,chocolate,501,train
10580,chocolate,501,train
10581,chocolate,501,train
10587,chocolate,501,train
10590,choice,668,train
10592,choice,668,train
10594,choice,668,train
10595,choice,668,train
10598,choice,668,train
10631,choose,371,train
10632,choose,371,train
10634,choose,371,train
10635,choose,371,train
10636,choose,371,train
10637,choose,371,train
10703,christmas,193,train
10705,christmas,193,train
10711,christmas,193,train
10715,christmas,193,train
10769,church,372,train
10770,church,372,train
10771,church,372,train
10777,church,372,train
10892,city,82,train
10893,city,82,train
10894,city,82,train
10895,city,82,train
10967,class,110,train
10968,class,110,train
10969,class,110,train
10970,class,110,train
10972,class,110,train
10973,class,110,train
10976,class,110,train
11007,classroom,841,train
11008,classroom,841,train
11015,classroom,841,train
11034,clean,502,train
11035,clean,502,train
11036,clean,502,train
11037,clean,502,train
11042,clean,502,train
11061,clear,842,train
11064,clear,842,train
11067,clear,842,train
11143,climb,843,train
11144,climb,843,train
11148,climb,843,train
11198,clock,194,train
11199,clock,194,train
11203,clock,194,train
11214,clock,194,train
11253,close,195,train
11254,close,195,train
11260,close,195,train
11261,close,195,train
11267,close,195,train
11268,close,195,train
11309,clothes,6,train
11310,clothes,6,train
11313,clothes,6,train
11330,clothes,6,train
11357,cloud,503,train
11358,cloud,503,train
11359,cloud,503,train
11360,cloud,503,train
11361,cloud,503,train
11362,cloud,503,train
11558,coffee,146,train
11559,coffee,146,train
11560,coffee,146,train
11563,coffee,146,train
11566,coffee,146,train
11621,cold,147,train
11622,cold,147,train
11623,cold,147,train
11624,cold,147,train
11627,cold,147,train
11633,cold,147,train
11635,cold,147,train
11708,college,148,train
11709,college,148,train
11711,college,148,train
11713,college,148,train
11718,college,148,train
11767,color,55,train
11768,color,55,train
11769,color,55,train
11770,color,55,train
11773,color,55,train
11780,color,55,train
11821,comb,669,train
11823,comb,669,train
11824,comb,669,train
11828,comb,669,train
11904,comfortable,670,train
11906,comfortable,670,train
11908,comfortable,670,train
11911,comfortable,670,train
11944,command,844,train
11948,command,844,train
11952,command,844,train
12060,community,845,train
12063,community,845,train
12066,community,845,train
12069,community,845,train
12113,compare,504,train
12114,compare,504,train
12115,compare,504,train
12116,compare,504,train
12122,compare,504,train
12190,complain,846,train
12191,complain,846,train
12193,complain,846,train
12195,complain,846,train
12198,complain,846,train
12223,complex,505,train
12228,complex,505,train
12292,compromise,847,train
12294,compromise,847,train
12300,compromise,847,train
12311,computer,2,train
12313,computer,2,train
12314,computer,2,train
12316,computer,2,train
12317,computer,2,train
12318,computer,2,train
12319,computer,2,train
12327,computer,2,train
12328,computer,2,train
12338,computer,2,train
12586,conflict,671,train
12588,conflict,671,train
12590,conflict,671,train
12593,conflict,671,train
12871,contact,506,train
12872,contact,506,train
12873,contact,506,train
12877,contact,506,train
12879,contact,506,train
12968,continue,507,train
12969,continue,507,train
12970,continue,507,train
12977,continue,507,train
13017,contribute,848,train
13018,contribute,848,train
13020,contribute,848,train
13023,contribute,848,train
13026,contribute,848,train
13134,convince,196,train
13136,convince,196,train
13137,convince,196,train
13138,convince,196,train
13143,convince,196,train
13144,convince,196,train
13156,cook,83,train
13157,cook,83,train
13158,cook,83,train
13160,cook,83,train
13161,cook,83,train
13167,cook,83,train
13168,cook,83,train
13172,cookie,373,train
13173,cookie,373,train
13175,cookie,373,train
13179,cookie,373,train
13182,cookie,373,train
13199,cool,20,train
13200,cool,20,train
13201,cool,20,train
13202,cool,20,train
13208,cool,20,train
13209,cool,20,train
13213,cool,20,train
13216,cool,20,train
13217,cool,20,train
13244,cop,849,train
13245,cop,849,train
13246,cop,849,train
13250,cop,849,train
13251,cop,849,train
13253,cop,849,train
13267,copy,149,train
13268,copy,149,train
13269,copy,149,train
13273,copy,149,train
13279,copy,149,train
13312,corner,508,train
13313,corner,508,train
13320,corner,508,train
13323,corn,56,train
13326,corn,56,train
13327,corn,56,train
13328,corn,56,train
13329,corn,56,train
13333,corn,56,train
13337,corn,56,train
13350,correct,509,train
13351,correct,509,train
13352,correct,509,train
13354,correct,509,train
13355,correct,509,train
13356,correct,509,train
13416,cost,850,train
13417,cost,850,train
13420,cost,850,train
13424,cost,850,train
13456,couch,851,train
13457,couch,851,train
13464,couch,851,train
13473,cough,269,train
13478,cough,269,train
13543,country,197,train
13544,country,197,train
13545,country,197,train
13546,country,197,train
13549,country,197,train
13550,country,197,train
13630,cousin,9,train
13631,cousin,9,train
13632,cousin,9,train
13636,cousin,9,train
13640,cousin,9,train
13642,cousin,9,train
13646,cousin,9,train
13647,cousin,9,train
13648,cousin,9,train
13657,cover,672,train
13659,cover,672,train
13664,cover,672,train
13695,cow,57,train
13697,cow,57,train
13699,cow,57,train
13702,cow,57,train
13744,cracker,852,train
13746,cracker,852,train
13748,cracker,852,train
13749,cracker,852,train
13751,cracker,852,train
13799,crash,198,train
13800,crash,198,train
13803,crash,198,train
13804,crash,198,train
13805,crash,198,train
13806,crash,198,train
13812,crash,198,train
13854,crazy,270,train
13858,crazy,270,train
13859,crazy,270,train
13863,crazy,270,train
14174,cry,111,train
14175,cry,111,train
14176,cry,111,train
14180,cry,111,train
14182,cry,111,train
14183,cry,111,train
14188,cry,111,train
14287,cup,374,train
14288,cup,374,train
14298,cup,374,train
14312,curious,853,train
14314,curious,853,train
14316,curious,853,train
14319,curious,853,train
14366,curriculum,854,train
14368,curriculum,854,train
14370,curriculum,854,train
14373,curriculum,854,train
14376,curse,510,train
14378,curse,510,train
14379,curse,510,train
14380,curse,510,train
14385,curse,510,train
14452,cute,150,train
14453,cute,150,train
14454,cute,150,train
14457,cute,150,train
14461,cute,150,train
14467,cut,375,train
14478,cut,375,train
14479,cut,375,train
14482,cut,375,train
14565,dad,855,train
14567,dad,855,train
14569,dad,855,train
14572,dad,855,train
14622,dance,58,train
14623,dance,58,train
14624,dance,58,train
14625,dance,58,train
14627,dance,58,train
14633,dance,58,train
14671,dark,59,train
14674,dark,59,train
14675,dark,59,train
14676,dark,59,train
14680,dark,59,train
14681,dark,59,train
14749,daughter,151,train
14751,daughter,151,train
14752,daughter,151,train
14753,daughter,151,train
14755,daughter,151,train
14757,daughter,151,train
14760,daughter,151,train
14792,day,199,train
14794,day,199,train
14795,day,199,train
14796,day,199,train
14835,dead,511,train
14836,dead,511,train
14837,dead,511,train
14845,dead,511,train
14882,deaf,10,train
14884,deaf,10,train
14885,deaf,10,train
14886,deaf,10,train
14893,deaf,10,train
14894,deaf,10,train
15032,decide,84,train
15033,decide,84,train
15034,decide,84,train
15035,decide,84,train
15038,decide,84,train
15093,decorate,376,train
15094,decorate,376,train
15095,decorate,376,train
15099,decorate,376,train
15103,decorate,376,train
15157,deep,377,train
15158,deep,377,train
15159,deep,377,train
15166,deep,377,train
15171,deer,378,train
15172,deer,378,train
15173,deer,378,train
15176,deer,378,train
15180,deer,378,train
15319,delay,271,train
15322,delay,271,train
15323,delay,271,train
15325,delay,271,train
15327,delay,271,train
15328,delay,271,train
15330,delay,271,train
15361,delicious,272,train
15362,delicious,272,train
15363,delicious,272,train
15364,delicious,272,train
15365,delicious,272,train
15369,delicious,272,train
15370,delicious,272,train
15422,demand,512,train
15423,demand,512,train
15424,demand,512,train
15428,demand,512,train
15430,demand,512,train
15528,dentist,379,train
15529,dentist,379,train
15530,dentist,379,train
15533,dentist,379,train
15548,deny,856,train
15549,deny,856,train
15551,deny,856,train
15557,deodorant,673,train
15559,deodorant,673,train
15561,deodorant,673,train
15564,deodorant,673,train
15601,depend,513,train
15602,depend,513,train
15603,depend,513,train
15610,depend,513,train
15706,describe,857,train
15708,describe,857,train
15711,describe,857,train
15713,describe,857,train
15723,desert,514,train
15724,desert,514,train
15725,desert,514,train
15728,desert,514,train
15732,desert,514,train
15773,desk,515,train
15774,desk,515,train
15775,desk,515,train
15776,desk,515,train
15781,desk,515,train
15809,dessert,674,train
15810,dessert,674,train
15811,dessert,674,train
15815,dessert,674,train
15817,dessert,674,train
15826,destroy,675,train
15828,destroy,675,train
15829,destroy,675,train
15831,destroy,675,train
15933,develop,516,train
15934,develop,516,train
15935,develop,516,train
15941,develop,516,train
16063,diamond,676,train
16065,diamond,676,train
16073,diamond,676,train
16081,diaper,858,train
16082,diaper,858,train
16085,diaper,858,train
16087,diaper,858,train
16097,diarrhea,859,train
16099,diarrhea,859,train
16102,diarrhea,859,train
16104,diarrhea,859,train
16124,dictionary,517,train
16125,dictionary,517,train
16126,dictionary,517,train
16131,dictionary,517,train
16134,dictionary,517,train
16191,different,112,train
16192,different,112,train
16193,different,112,train
16194,different,112,train
16195,different,112,train
16198,different,112,train
16203,different,112,train
16404,dirty,380,train
16405,dirty,380,train
16406,dirty,380,train
16411,dirty,380,train
16412,dirty,380,train
16428,disagree,860,train
16430,disagree,860,train
16436,disagree,860,train
16439,disappear,273,train
16440,disappear,273,train
16441,disappear,273,train
16443,disappear,273,train
16444,disappear,273,train
16585,discuss,200,train
16586,discuss,200,train
16587,discuss,200,train
16591,discuss,200,train
16592,discuss,200,train
16593,discuss,200,train
16598,discuss,200,train
16804,dissolve,861,train
16806,dissolve,861,train
16808,dissolve,861,train
16809,dissolve,861,train
16811,dissolve,861,train
16892,dive,381,train
16893,dive,381,train
16894,dive,381,train
16895,dive,381,train
16897,dive,381,train
16926,divide,862,train
16927,divide,862,train
16930,divide,862,train
16963,divorce,274,train
16965,divorce,274,train
16968,divorce,274,train
16972,divorce,274,train
16976,divorce,274,train
17013,doctor,60,train
17014,doctor,60,train
17015,doctor,60,train
17017,doctor,60,train
17019,doctor,60,train
17026,doctor,60,train
17084,dog,36,train
17085,dog,36,train
17086,dog,36,train
17087,dog,36,train
17090,dog,36,train
17091,dog,36,train
17124,dollar,677,train
17125,dollar,677,train
17126,dollar,677,train
17127,dollar,677,train
17132,dollar,677,train
17144,doll,518,train
17153,doll,518,train
17158,dolphin,863,train
17159,dolphin,863,train
17160,dolphin,863,train
17166,dolphin,863,train
17325,door,113,train
17326,door,113,train
17327,door,113,train
17336,door,113,train
17377,double,864,train
17379,double,864,train
17381,double,864,train
17384,double,864,train
17391,doubt,865,train
17395,doubt,865,train
17428,down,382,train
17429,down,382,train
17430,down,382,train
17431,down,382,train
17433,down,382,train
17436,down,382,train
17581,drawer,678,train
17583,drawer,678,train
17585,drawer,678,train
17586,drawer,678,train
17589,drawer,678,train
17594,draw,275,train
17596,draw,275,train
17627,dream,679,train
17628,dream,679,train
17633,dream,679,train
17636,dream,679,train
17654,dress,201,train
17657,dress,201,train
17659,dress,201,train
17660,dress,201,train
17709,drink,1,train
17710,drink,1,train
17711,drink,1,train
17712,drink,1,train
17720,drink,1,train
17721,drink,1,train
17722,drink,1,train
17723,drink,1,train
17733,drink,1,train
17758,drive,202,train
17761,drive,202,train
17762,drive,202,train
17773,drive,202,train
17820,drop,203,train
17821,drop,203,train
17823,drop,203,train
17827,drop,203,train
17828,drop,203,train
17912,drunk,680,train
17914,drunk,680,train
17915,drunk,680,train
17918,drunk,680,train
17930,dry,383,train
17931,dry,383,train
17932,dry,383,train
17933,dry,383,train
17935,dry,383,train
17939,dry,383,train
17948,duck,681,train
17949,duck,681,train
17951,duck,681,train
17955,duck,681,train
17988,dumb,866,train
17992,dumb,866,train
17995,dumb,866,train
18028,during,682,train
18030,during,682,train
18032,during,682,train
18059,duty,519,train
18061,duty,519,train
18068,duty,519,train
18139,eagle,683,train
18140,eagle,683,train
18142,eagle,683,train
18144,eagle,683,train
18154,ear,384,train
18155,ear,384,train
18161,ear,384,train
18166,early,684,train
18168,early,684,train
18178,early,684,train
18184,early,684,train
18195,earn,385,train
18196,earn,385,train
18197,earn,385,train
18199,earn,385,train
18204,earn,385,train
18221,earring,386,train
18228,earring,386,train
18241,earth,867,train
18243,earth,867,train
18245,earth,867,train
18246,earth,867,train
18248,earth,867,train
18254,earthquake,868,train
18256,earthquake,868,train
18273,easter,520,train
18275,easter,520,train
18276,easter,520,train
18279,easter,520,train
18280,easter,520,train
18288,east,276,train
18292,east,276,train
