video_id,gloss,label,split
01515,agenda,1293,train
01552,ago,474,train
01556,ago,474,train
01557,ago,474,train
01558,ago,474,train
01561,ago,474,train
01564,ago,474,train
01575,agree,806,train
01577,agree,806,train
01579,agree,806,train
01582,agree,806,train
01584,agreement,1609,train
01585,agreement,1609,train
01586,agreement,1609,train
01587,agreement,1609,train
01599,ahead,1294,train
01602,ahead,1294,train
01605,ahead,1294,train
01610,a,1281,train
01612,a,1281,train
01615,a,1281,train
01624,aid,1610,train
01626,aid,1610,train
01627,aid,1610,train
01643,aim,1295,train
01646,aim,1295,train
01652,aim,1295,train
01653,aim,1295,train
01724,airplane,632,train
01726,airplane,632,train
01727,airplane,632,train
01730,airplane,632,train
01734,airplane,632,train
01804,alarm,807,train
01808,alarm,807,train
01832,alcohol,1296,train
01836,alcohol,1296,train
01839,alcohol,1296,train
01875,algebra,1297,train
01876,algebra,1297,train
01880,algebra,1297,train
01922,all day,1298,train
01923,all day,1298,train
01924,all day,1298,train
01926,all day,1298,train
01927,all day,1298,train
01955,allergy,808,train
01956,allergy,808,train
01957,allergy,808,train
01960,allergy,808,train
01962,allergy,808,train
01987,all,18,train
01988,all,18,train
01991,all,18,train
01992,all,18,train
02003,all,18,train
02010,alligator,1611,train
02012,alligator,1611,train
02014,alligator,1611,train
02045,allow,475,train
02046,allow,475,train
02052,allow,475,train
02091,almost,809,train
02093,almost,809,train
02095,almost,809,train
02103,alone,352,train
02104,alone,352,train
02106,alone,352,train
02109,alone,352,train
02110,alone,352,train
02112,alone,352,train
02124,a lot,1282,train
02125,a lot,1282,train
02126,a lot,1282,train
02129,a lot,1282,train
02131,a lot,1282,train
02151,alphabet,1044,train
02160,already,633,train
02162,already,633,train
02163,already,633,train
02165,already,633,train
02168,already,633,train
02177,also,634,train
02178,also,634,train
02228,always,256,train
02233,always,256,train
02238,always,256,train
02269,amazing,1299,train
02276,amazing,1299,train
02285,amazing,1299,train
02349,america,476,train
02350,america,476,train
02351,america,476,train
02356,america,476,train
02431,amputate,1612,train
02434,amputate,1612,train
02435,amputate,1612,train
02474,analyze,635,train
02476,analyze,635,train
02477,analyze,635,train
02478,analyze,635,train
02487,anatomy,1613,train
02490,anatomy,1613,train
02492,anatomy,1613,train
02519,and,636,train
02521,and,636,train
02525,and,636,train
02540,angel,477,train
02541,angel,477,train
02542,angel,477,train
02548,angel,477,train
02558,angle,1300,train
02559,angle,1300,train
02560,angle,1300,train
02563,angle,1300,train
02565,angry,637,train
02566,angry,637,train
02567,angry,637,train
02569,angry,637,train
02583,animal,257,train
02584,animal,257,train
02589,animal,257,train
02592,animal,257,train
02609,anniversary,1045,train
02610,anniversary,1045,train
02611,anniversary,1045,train
02614,anniversary,1045,train
02616,anniversary,1045,train
02620,announce,810,train
02622,announce,810,train
02625,announce,810,train
02643,annoy,1614,train
02644,annoy,1614,train
02645,annoy,1614,train
02653,annoy,1614,train
02697,another,1046,train
02706,another,1046,train
02710,answer,478,train
02711,answer,478,train
02712,answer,478,train
02713,answer,478,train
02718,answer,478,train
02826,any,479,train
02828,any,479,train
02833,any,479,train
02852,anyway,1615,train
02854,anyway,1615,train
02856,anyway,1615,train
02864,apart,1301,train
02865,apart,1301,train
02870,apart,1301,train
02872,apartment,811,train
02873,apartment,811,train
02875,apartment,811,train
02877,apartment,811,train
02880,apartment,811,train
02911,apostrophe,1302,train
02912,apostrophe,1302,train
02913,apostrophe,1302,train
02915,apostrophe,1302,train
02952,appear,638,train
02953,appear,638,train
02954,appear,638,train
02970,appetite,1303,train
02971,appetite,1303,train
02975,appetite,1303,train
03000,apple,52,train
03001,apple,52,train
03002,apple,52,train
03003,apple,52,train
03005,apple,52,train
03008,apple,52,train
03055,appointment,353,train
03056,appointment,353,train
03057,appointment,353,train
03059,appointment,353,train
03062,appointment,353,train
03063,appointment,353,train
03069,appreciate,1304,train
03070,appreciate,1304,train
03073,appreciate,1304,train
03074,appreciate,1304,train
03090,approach,1616,train
03092,approach,1616,train
03093,approach,1616,train
03096,approach,1616,train
03101,appropriate,1047,train
03102,appropriate,1047,train
03103,appropriate,1047,train
03108,appropriate,1047,train
03118,approve,181,train
03119,approve,181,train
03121,approve,181,train
03122,approve,181,train
03124,approve,181,train
03131,approve,181,train
03155,april,1305,train
03156,april,1305,train
03161,april,1305,train
03202,archery,1306,train
03204,archery,1306,train
03207,archery,1306,train
03234,area,480,train
03235,area,480,train
03238,area,480,train
03240,area,480,train
03246,area,480,train
03267,argue,258,train
03268,argue,258,train
03270,argue,258,train
03273,argue,258,train
03274,argue,258,train
03277,argue,258,train
03282,argue,258,train
03315,arizona,1617,train
03316,arizona,1617,train
03318,arizona,1617,train
03337,arm,639,train
03338,arm,639,train
03339,arm,639,train
03342,arm,639,train
03344,arm,639,train
03361,army,640,train
03364,army,640,train
03368,army,640,train
03377,around,1307,train
03378,around,1307,train
03389,around,1307,train
03417,arrest,641,train
03418,arrest,641,train
03430,arrest,641,train
03437,arrive,182,train
03438,arrive,182,train
03439,arrive,182,train
03448,arrogant,1048,train
03449,arrogant,1048,train
03457,arrogant,1048,train
03478,art,481,train
03479,art,481,train
03484,art,481,train
03490,article,1308,train
03491,article,1308,train
03515,artist,1049,train
03516,artist,1049,train
03517,artist,1049,train
03522,artist,1049,train
03564,asia,642,train
03565,asia,642,train
03568,asia,642,train
03571,asia,642,train
03595,ask,643,train
03597,ask,643,train
03598,ask,643,train
03605,ask,643,train
03634,asl,482,train
03635,asl,482,train
03642,asl,482,train
03757,assistant,1309,train
03758,assistant,1309,train
03763,assistant,1309,train
03766,assist,1618,train
03768,assist,1618,train
03769,assist,1618,train
03771,assist,1618,train
03800,assume,1619,train
03802,assume,1619,train
03805,assume,1619,train
04000,attend,1310,train
04002,attend,1310,train
04007,attend,1310,train
04011,attention,812,train
04012,attention,812,train
04015,attention,812,train
04017,attention,812,train
04041,attitude,644,train
04044,attitude,644,train
04045,attitude,644,train
04048,attitude,644,train
04051,attorney,1620,train
04053,attorney,1620,train
04055,attorney,1620,train
04062,attract,645,train
04063,attract,645,train
04072,attract,645,train
04073,attract,645,train
04076,attract,645,train
04101,auction,1311,train
04102,auction,1311,train
04106,auction,1311,train
04115,audience,813,train
04118,audience,813,train
04119,audience,813,train
04123,audience,813,train
04130,audiologist,1621,train
04132,audiologist,1621,train
04134,audiologist,1621,train
04137,audiology,1622,train
04139,audiology,1622,train
04141,audiology,1622,train
04156,august,814,train
04159,august,814,train
04163,august,814,train
04164,august,814,train
04168,aunt,483,train
04169,aunt,483,train
04170,aunt,483,train
04171,aunt,483,train
04176,aunt,483,train
04186,australia,354,train
04187,australia,354,train
04188,australia,354,train
04189,australia,354,train
04190,australia,354,train
04193,australia,354,train
04202,austria,1623,train
04203,austria,1623,train
04219,author,1624,train
04221,author,1624,train
04223,author,1624,train
04227,authority,1312,train
04228,authority,1312,train
04232,authority,1312,train
04289,autumn,815,train
04291,autumn,815,train
04294,autumn,815,train
04296,autumn,815,train
04302,available,1625,train
04304,available,1625,train
04307,available,1625,train
04325,average,1313,train
04326,average,1313,train
04330,average,1313,train
04332,average,1313,train
04343,avoid,355,train
04344,avoid,355,train
04345,avoid,355,train
04347,avoid,355,train
04352,avoid,355,train
04355,awake,1314,train
04356,awake,1314,train
04361,awake,1314,train
04369,award,1626,train
04372,award,1626,train
04376,aware,1627,train
04378,aware,1627,train
04380,aware,1627,train
04389,away,816,train
04424,awful,484,train
04425,awful,484,train
04426,awful,484,train
04430,awful,484,train
04434,awful,484,train
04437,awkward,485,train
04438,awkward,485,train
04439,awkward,485,train
04443,awkward,485,train
04446,awkward,485,train
04505,baby,259,train
04506,baby,259,train
04511,baby,259,train
04514,baby,259,train
04532,babysitter,1316,train
04533,babysitter,1316,train
04537,babysitter,1316,train
04581,background,1050,train
04592,back,260,train
04604,back,260,train
04616,backpack,105,train
04618,backpack,105,train
04619,backpack,105,train
04624,backpack,105,train
04631,backpack,105,train
04679,bacon,486,train
04680,bacon,486,train
04681,bacon,486,train
04687,bacon,486,train
04708,bad,140,train
04709,bad,140,train
04712,bad,140,train
04713,bad,140,train
04718,bad,140,train
04723,bad,140,train
04768,bake,261,train
04772,bake,261,train
04775,bake,261,train
04795,balance,183,train
04797,balance,183,train
04798,balance,183,train
04799,balance,183,train
04801,balance,183,train
04803,balance,183,train
04821,bald,646,train
04824,bald,646,train
04831,bald,646,train
04849,ball,141,train
04850,ball,141,train
04851,ball,141,train
04852,ball,141,train
04854,ball,141,train
04864,ball,141,train
04867,balloon,356,train
04868,balloon,356,train
04870,balloon,356,train
04873,balloon,356,train
04875,balloon,356,train
04897,banana,184,train
04898,banana,184,train
04899,banana,184,train
04900,banana,184,train
04903,banana,184,train
04972,bank,1628,train
04974,bank,1628,train
05018,baptize,1629,train
05019,baptize,1629,train
05020,baptize,1629,train
05025,baptize,1629,train
05062,barely,647,train
05063,barely,647,train
05064,barely,647,train
05065,barely,647,train
05066,barely,647,train
05069,barely,647,train
05087,bar,106,train
05090,bar,106,train
05095,bar,106,train
05097,bar,106,train
05098,bar,106,train
05103,bar,106,train
05110,bark,487,train
05113,bark,487,train
05118,bark,487,train
05172,baseball,648,train
05175,baseball,648,train
05178,baseball,648,train
05194,basement,357,train
05196,basement,357,train
05204,basement,357,train
05216,basic,1630,train
05217,basic,1630,train
05219,basic,1630,train
05229,basketball,77,train
05230,basketball,77,train
05231,basketball,77,train
05233,basketball,77,train
05234,basketball,77,train
05238,basketball,77,train
05243,basketball,77,train
05275,bath,262,train
05280,bath,262,train
05285,bath,262,train
05297,bathroom,142,train
05298,bathroom,142,train
05300,bathroom,142,train
05310,bathroom,142,train
05358,battery,1631,train
05362,battery,1631,train
05369,battle,1317,train
05374,battle,1317,train
05467,beard,185,train
05468,beard,185,train
05470,beard,185,train
05472,beard,185,train
05473,beard,185,train
05479,beard,185,train
05484,bear,358,train
05486,bear,358,train
05487,bear,358,train
05489,bear,358,train
05556,beautiful,817,train
05557,beautiful,817,train
05559,beautiful,817,train
05562,beautiful,817,train
05565,beautiful,817,train
05596,because,186,train
05598,because,186,train
05599,because,186,train
05601,because,186,train
05609,because,186,train
05617,become,818,train
05619,become,818,train
05622,become,818,train
05629,bed,32,train
05630,bed,32,train
05631,bed,32,train
05632,bed,32,train
05633,bed,32,train
05634,bed,32,train
05636,bed,32,train
05637,bed,32,train
05638,bed,32,train
05644,bed,32,train
05652,bedroom,488,train
05656,bedroom,488,train
05661,bedroom,488,train
05680,bee,1051,train
05685,bee,1051,train
05688,bee,1051,train
05705,beer,489,train
05706,beer,489,train
05712,beer,489,train
05715,beer,489,train
05728,before,3,train
05729,before,3,train
05730,before,3,train
05731,before,3,train
05732,before,3,train
05733,before,3,train
05734,before,3,train
05740,before,3,train
05742,before,3,train
05743,before,3,train
05749,before,3,train
05762,beg,649,train
05763,beg,649,train
05767,beg,649,train
05779,beginning,1318,train
05780,beginning,1318,train
05781,beginning,1318,train
05783,beginning,1318,train
05784,beginning,1318,train
05792,behavior,1052,train
05793,behavior,1052,train
05796,behavior,1052,train
05798,behavior,1052,train
05803,behind,263,train
05804,behind,263,train
05816,behind,263,train
05846,belief,1319,train
05847,belief,1319,train
05848,belief,1319,train
05851,belief,1319,train
05853,believe,359,train
05854,believe,359,train
05856,believe,359,train
05873,bell,1053,train
05874,bell,1053,train
05875,bell,1053,train
05878,bell,1053,train
05881,bell,1053,train
05912,below,819,train
05915,below,819,train
05920,below,819,train
05923,belt,490,train
05924,belt,490,train
05925,belt,490,train
05931,belt,490,train
05960,benefit,650,train
05962,benefit,650,train
05964,benefit,650,train
05965,benefit,650,train
05967,benefit,650,train
05987,berry,1632,train
05988,berry,1632,train
05989,berry,1632,train
05992,berry,1632,train
05998,beside,1633,train
05999,beside,1633,train
06001,beside,1633,train
06002,beside,1633,train
06021,best,820,train
06022,best,820,train
06029,best,820,train
06045,bet,821,train
06047,bet,821,train
06049,bet,821,train
06052,bet,821,train
06066,better,360,train
06067,better,360,train
06069,better,360,train
06075,better,360,train
06081,between,1634,train
06082,between,1634,train
06083,between,1634,train
06085,between,1634,train
06087,between,1634,train
06124,b,1315,train
06138,bible,1320,train
06140,bible,1320,train
06159,bicycle,822,train
06160,bicycle,822,train
06163,bicycle,822,train
06165,bicycle,822,train
06192,big,491,train
06199,big,491,train
06202,big,491,train
06215,bike,1321,train
06218,bike,1321,train
06299,binoculars,1635,train
06300,binoculars,1635,train
06302,binoculars,1635,train
06314,biology,823,train
06317,biology,823,train
06319,biology,823,train
06331,bird,53,train
06332,bird,53,train
06333,bird,53,train
06334,bird,53,train
06337,bird,53,train
06343,bird,53,train
06359,birthday,78,train
06363,birthday,78,train
06365,birthday,78,train
06371,birthday,78,train
06375,birth,1054,train
06379,birth,1054,train
06409,bite,651,train
06410,bite,651,train
06411,bite,651,train
06428,bitter,492,train
06429,bitter,492,train
06435,bitter,492,train
06436,bitter,492,train
06439,bitter,492,train
06471,black,19,train
06472,black,19,train
06473,black,19,train
06474,black,19,train
06477,black,19,train
06478,black,19,train
06486,black,19,train
06529,blame,652,train
06532,blame,652,train
06533,blame,652,train
06536,blame,652,train
06551,blanket,143,train
06552,blanket,143,train
06554,blanket,143,train
06555,blanket,143,train
06559,blanket,143,train
06563,blanket,143,train
06614,blend,1322,train
06615,blend,1322,train
06620,blend,1322,train
06625,bless,1055,train
06626,bless,1055,train
06629,bless,1055,train
06631,bless,1055,train
06649,blind,361,train
06650,blind,361,train
06651,blind,361,train
06658,blind,361,train
06733,blood,1056,train
06736,blood,1056,train
06738,blood,1056,train
06789,blow,1636,train
06792,blow,1636,train
06794,blow,1636,train
06832,blue,33,train
06833,blue,33,train
06834,blue,33,train
06835,blue,33,train
06839,blue,33,train
06925,boast,1637,train
06928,boast,1637,train
06931,boat,653,train
06932,boat,653,train
06933,boat,653,train
06937,boat,653,train
06951,body,654,train
06968,boil,1638,train
06969,boil,1638,train
06972,boil,1638,train
07033,bone,1323,train
07038,bone,1323,train
07068,book,0,train
07069,book,0,train
07070,book,0,train
07074,book,0,train
07118,bookshelf,1639,train
07121,bookshelf,1639,train
07127,bookstore,1640,train
07128,bookstore,1640,train
07130,bookstore,1640,train
07131,bookstore,1640,train
07191,bored,362,train
07196,bored,362,train
07197,bored,362,train
07198,bored,362,train
07203,bored,362,train
07227,borrow,655,train
07230,borrow,655,train
07231,borrow,655,train
07234,borrow,655,train
07237,boss,656,train
07238,boss,656,train
07239,boss,656,train
07243,boss,656,train
07245,boss,656,train
07247,boss,656,train
07260,bother,657,train
07262,bother,657,train
07264,bother,657,train
07265,bother,657,train
07271,both,493,train
07272,both,493,train
07277,both,493,train
07288,bottle,658,train
07290,bottle,658,train
07297,bottom,659,train
07298,bottom,659,train
07299,bottom,659,train
07301,bottom,659,train
07304,bottom,659,train
07309,bottom,659,train
07371,bowl,363,train
07373,bowl,363,train
07382,bowl,363,train
07389,bowling,34,train
07390,bowling,34,train
07391,bowling,34,train
07392,bowling,34,train
07393,bowling,34,train
07394,bowling,34,train
07397,bowling,34,train
07399,bowling,34,train
07417,box,364,train
07418,box,364,train
07421,box,364,train
07424,box,364,train
07431,boxing,1641,train
07433,boxing,1641,train
07435,boxing,1641,train
07440,boyfriend,824,train
07443,boyfriend,824,train
07451,boyfriend,824,train
07452,boy,187,train
07455,boy,187,train
07458,boy,187,train
07470,bracelet,365,train
07471,bracelet,365,train
07473,bracelet,365,train
07479,bracelet,365,train
07492,brag,660,train
07493,brag,660,train
07495,brag,660,train
07498,brag,660,train
07499,bra,1324,train
07500,bra,1324,train
07502,bra,1324,train
07509,braid,1642,train
07510,braid,1642,train
07515,braid,1642,train
07528,brain,1643,train
07530,brain,1643,train
07532,brain,1643,train
07575,brave,1058,train
07578,brave,1058,train
07580,brave,1058,train
07595,bread,366,train
07596,bread,366,train
07597,bread,366,train
07598,bread,366,train
07600,bread,366,train
07604,bread,366,train
07612,breakdown,1644,train
07618,breakdown,1644,train
07626,breakfast,1645,train
07628,breakfast,1645,train
07630,breakfast,1645,train
07632,break,825,train
07634,break,825,train
07637,break,825,train
07642,break,825,train
07676,breathe,1059,train
07677,breathe,1059,train
07680,breathe,1059,train
07682,breathe,1059,train
07702,breeze,1646,train
07703,breeze,1646,train
07706,breeze,1646,train
07718,bribe,1647,train
07721,bribe,1647,train
07751,bridge,826,train
07757,bridge,826,train
07767,brief,1325,train
07769,brief,1325,train
07772,brief,1325,train
07779,bright,1060,train
07781,bright,1060,train
07787,bright,1060,train
07806,bring,264,train
07807,bring,264,train
07808,bring,264,train
07815,bring,264,train
07862,brochure,1648,train
07864,brochure,1648,train
07866,brochure,1648,train
07875,broke,1326,train
07886,broke,1326,train
07932,brother,107,train
07933,brother,107,train
07934,brother,107,train
07935,brother,107,train
07936,brother,107,train
07937,brother,107,train
07940,brother,107,train
07943,brother,107,train
07960,brown,79,train
07961,brown,79,train
07962,brown,79,train
07963,brown,79,train
07966,brown,79,train
08001,brush,827,train
08005,brush,827,train
08012,brush,827,train
08089,buffalo,1649,train
08093,buffalo,1649,train
08095,buffalo,1649,train
08107,bug,1327,train
08120,build,661,train
08123,build,661,train
08127,build,661,train
08132,building,828,train
08135,building,828,train
08166,bull,1061,train
08167,bull,1061,train
08168,bull,1061,train
08174,bull,1061,train
08182,bully,1328,train
08183,bully,1328,train
08187,bully,1328,train
08303,burp,1650,train
08305,burp,1650,train
08308,burp,1650,train
08340,bush,1651,train
08341,bush,1651,train
08343,bush,1651,train
08345,bush,1651,train
08346,bus,662,train
08349,bus,662,train
08368,business,188,train
08369,business,188,train
08370,business,188,train
08372,business,188,train
08411,busy,829,train
08412,busy,829,train
08417,busy,829,train
08424,but,80,train
08431,but,80,train
08437,but,80,train
08442,butterfly,1062,train
08445,butterfly,1062,train
08447,butterfly,1062,train
08450,butter,663,train
08452,butter,663,train
08455,butter,663,train
08468,button,1329,train
08470,button,1329,train
08474,button,1329,train
08482,buy,144,train
08483,buy,144,train
08485,buy,144,train
08486,buy,144,train
08488,buy,144,train
08492,buy,144,train
08512,bye,1652,train
08514,bye,1652,train
08515,bye,1652,train
08517,bye,1652,train
08533,cabbage,1330,train
08535,cabbage,1330,train
08538,cabbage,1330,train
08543,cabinet,1331,train
08544,cabinet,1331,train
08545,cabinet,1331,train
08547,cabinet,1331,train
08587,cafeteria,367,train
08588,cafeteria,367,train
08589,cafeteria,367,train
08595,cafeteria,367,train
08612,cake,494,train
08613,cake,494,train
08614,cake,494,train
08618,cake,494,train
08626,calculate,1332,train
08627,calculate,1332,train
08628,calculate,1332,train
08631,calculate,1332,train
08633,calculate,1332,train
08636,calculator,1333,train
08637,calculator,1333,train
08641,calculator,1333,train
08644,calculus,1334,train
08645,calculus,1334,train
08649,calculus,1334,train
08670,california,495,train
08671,california,495,train
08676,california,495,train
08677,california,495,train
08680,california,495,train
08689,call,145,train
08690,call,145,train
08691,call,145,train
08692,call,145,train
08702,call,145,train
08713,call,145,train
08745,calm,664,train
08746,calm,664,train
08748,calm,664,train
08749,calm,664,train
08774,camel,1653,train
08780,camel,1653,train
08784,camera,830,train
08791,camera,830,train
08818,camp,831,train
08820,camp,831,train
08823,camp,831,train
08825,camping,1335,train
08827,camping,1335,train
08830,camping,1335,train
08841,canada,496,train
08842,canada,496,train
08843,canada,496,train
08849,canada,496,train
08860,cancel,665,train
08862,cancel,665,train
08863,cancel,665,train
08865,cancel,665,train
08868,cancel,665,train
08890,candidate,1654,train
08891,candidate,1654,train
08893,candidate,1654,train
08894,candidate,1654,train
08898,candle,666,train
08900,candle,666,train
08902,candle,666,train
08905,candle,666,train
08916,candy,8,train
08917,candy,8,train
08919,candy,8,train
08920,candy,8,train
08921,candy,8,train
08924,candy,8,train
08935,can,35,train
08936,can,35,train
08937,can,35,train
08938,can,35,train
08942,can,35,train
08944,can,35,train
08955,can,35,train
08967,cannot,1655,train
08968,cannot,1655,train
08972,cannot,1655,train
08974,cannot,1655,train
08979,canoe,1336,train
08980,canoe,1336,train
08985,canoe,1336,train
09081,captain,1656,train
09085,captain,1656,train
09087,caption,832,train
09088,caption,832,train
09091,caption,832,train
09092,caption,832,train
09095,caption,832,train
09127,card,1063,train
09130,card,1063,train
09131,card,1063,train
09137,card,1063,train
09151,cards,667,train
09155,cards,667,train
09181,careful,189,train
09182,careful,189,train
09186,careful,189,train
09197,care,833,train
09198,care,833,train
09199,care,833,train
09200,care,833,train
09209,care,833,train
09216,careless,1337,train
09220,careless,1337,train
09234,car,368,train
09237,car,368,train
09238,car,368,train
09244,car,368,train
09260,carnival,1657,train
09261,carnival,1657,train
09262,carnival,1657,train
09264,carnival,1657,train
09305,carrot,497,train
09306,carrot,497,train
09310,carrot,497,train
09311,carrot,497,train
09320,carry,834,train
09321,carry,834,train
09326,carry,834,train
09457,catch,265,train
09458,catch,265,train
09459,catch,265,train
09461,catch,265,train
09467,catch,265,train
09473,catch,265,train
09488,category,1064,train
09489,category,1064,train
09490,category,1064,train
09493,category,1064,train
09495,category,1064,train
09502,caterpillar,1658,train
09503,caterpillar,1658,train
09507,caterpillar,1658,train
09518,catholic,1065,train
09521,catholic,1065,train
09523,catholic,1065,train
09526,cat,108,train
09528,cat,108,train
09533,cat,108,train
09538,cat,108,train
09572,cause,498,train
09573,cause,498,train
09574,cause,498,train
09580,cause,498,train
09625,ceiling,1338,train
09626,ceiling,1338,train
09627,ceiling,1338,train
09631,ceiling,1338,train
09633,celebrate,835,train
09637,celebrate,835,train
09640,celebrate,835,train
09712,cemetery,1339,train
09713,cemetery,1339,train
09716,cemetery,1339,train
09717,cemetery,1339,train
09721,center,190,train
09722,center,190,train
09723,center,190,train
09726,center,190,train
09732,center,190,train
09735,cent,1066,train
09736,cent,1066,train
09737,cent,1066,train
09740,cent,1066,train
09742,cent,1066,train
09775,cereal,266,train
09776,cereal,266,train
09781,cereal,266,train
09786,cereal,266,train
09807,certificate,836,train
09810,certificate,836,train
09812,certificate,836,train
09835,chain,837,train
09837,chain,837,train
09840,chain,837,train
09842,chain,837,train
09848,chair,4,train
09849,chair,4,train
09850,chair,4,train
09869,chair,4,train
09892,challenge,499,train
09893,challenge,499,train
09894,challenge,499,train
09900,challenge,499,train
09918,champion,267,train
09919,champion,267,train
09920,champion,267,train
09921,champion,267,train
09924,champion,267,train
09926,champion,267,train
09934,chance,838,train
09935,chance,838,train
09949,change,54,train
09953,change,54,train
09954,change,54,train
09956,change,54,train
09960,change,54,train
09963,change,54,train
09966,change,54,train
09967,change,54,train
09970,change,54,train
10005,chapter,1340,train
10007,chapter,1340,train
10008,chapter,1340,train
10013,chapter,1340,train
10015,character,839,train
10016,character,839,train
10019,character,839,train
10021,character,839,train
10089,chase,840,train
10091,chase,840,train
10093,chase,840,train
10096,chase,840,train
10105,chat,191,train
10106,chat,191,train
10107,chat,191,train
10109,chat,191,train
10112,chat,191,train
10135,cheap,500,train
10136,cheap,500,train
10137,cheap,500,train
10141,cheap,500,train
10144,cheap,500,train
10147,cheat,81,train
10148,cheat,81,train
10149,cheat,81,train
10157,cheat,81,train
10158,cheat,81,train
10166,cheat,81,train
10183,check,109,train
10184,check,109,train
10185,check,109,train
10187,check,109,train
10190,check,109,train
10197,check,109,train
10199,check,109,train
10250,cheerleader,1659,train
10251,cheerleader,1659,train
10252,cheerleader,1659,train
10266,cheese,268,train
10267,cheese,268,train
10271,cheese,268,train
10275,cheese,268,train
10297,chemical,1660,train
10298,chemical,1660,train
10300,chemical,1660,train
10301,chemical,1660,train
10308,chemistry,1067,train
10309,chemistry,1067,train
10310,chemistry,1067,train
10313,chemistry,1067,train
10315,chemistry,1067,train
10337,cherry,1068,train
10340,cherry,1068,train
10389,chicago,1661,train
10391,chicago,1661,train
10393,chicago,1661,train
10397,chicken,369,train
10400,chicken,369,train
10405,chicken,369,train
10443,child,370,train
10444,child,370,train
10445,child,370,train
10447,child,370,train
10450,child,370,train
10453,child,370,train
10461,children,192,train
10462,children,192,train
10464,children,192,train
10467,children,192,train
10474,children,192,train
10516,china,1069,train
10517,china,1069,train
10520,china,1069,train
10579,chocolate,501,train
10580,chocolate,501,train
10581,chocolate,501,train
10587,chocolate,501,train
10590,choice,668,train
10592,choice,668,train
10594,choice,668,train
10595,choice,668,train
10598,choice,668,train
10601,choir,1341,train
10602,choir,1341,train
10607,choir,1341,train
10611,choke,1662,train
10612,choke,1662,train
10614,choke,1662,train
10631,choose,371,train
10632,choose,371,train
10634,choose,371,train
10635,choose,371,train
10636,choose,371,train
10637,choose,371,train
10645,chop,1070,train
10647,chop,1070,train
10652,chop,1070,train
10680,christ,1663,train
10682,christ,1663,train
10684,christ,1663,train
10686,christian,1071,train
10687,christian,1071,train
10693,christian,1071,train
10703,christmas,193,train
10705,christmas,193,train
10711,christmas,193,train
10715,christmas,193,train
10769,church,372,train
10770,church,372,train
10771,church,372,train
10777,church,372,train
10786,cigarette,1072,train
10787,cigarette,1072,train
10792,cigarette,1072,train
10813,circle,1342,train
10814,circle,1342,train
10817,circle,1342,train
10892,city,82,train
10893,city,82,train
10894,city,82,train
10895,city,82,train
10967,class,110,train
10968,class,110,train
10969,class,110,train
